"id","title","abstract","checked_by","kes_check","hji_check","curation_sum","number_of_checks","curation_score","kes_notes","hji_notes"
"34122055","Impact of Total Epinephrine Dose on Long Term Neurological Outcome for Cardiac Arrest Patients: A Cohort Study.","<b>Introduction:</b> Although epinephrine is universally acknowledged to increase return of spontaneous circulation (ROSC) after cardiac arrest, its balanced effects on later outcomes remain uncertain, causing potential harm during post-resuscitation phase. Recent studies have questioned the efficacy and potential deleterious effects of epinephrine on long-term survival and neurological outcomes, despite that the adverse relationship between epinephrine dose and outcome can be partially biased by longer CPR duration and underlying comorbidities. This study explored the long-term effect of epinephrine when used in a cohort of patients that underwent cardiac arrest during cardiopulmonary resuscitation. <b>Methods:</b> The data were originally collected from a retrospective institutional database from January 2007 to December 2015 and are now available on Dryad (via: https://doi.org/10.5061/dryad.qv6fp83). Use of epinephrine was coded by dose (<2 mg, 2 mg, 3-4 mg, ≥5 mg). A favorable neurological outcome was defined using a Cerebral Performance Category (CPC) 1 or 2. The association between epinephrine dosing and 3-months neurological outcome was analyzed by univariate analysis and multivariate logistic regression. <b>Results:</b> Univariate and multivariate analysis demonstrated a negative association between total epinephrine dose and neurological outcome. Of the 373 eligible patients, 92 received less than 2 mg of epinephrine, 60 received 2 mg, 97 received 3-4 mg and 124 received more than 5 mg. Compared to patients who received less than 2 mg of epinephrine, the adjusted odds ratio (OR) of a favorable neurological outcome was 0.8 (95% confidence interval [CI]: 0.38-1.68) for 2 mg of epinephrine, 0.43 (95% confidence interval [CI]: 0.21-0.89) for 3-4 mg of epinephrine and 0.40 (95% confidence interval [CI]: 0.17-0.96) for more than 5 mg of epinephrine. <b>Conclusion:</b> In this cohort of patients who achieved ROSC, total epinephrine dosing during resuscitation was associated with a worse neurological outcome three months after cardiac arrest, after adjusting other confounding factors. Further researches are needed to investigate the long-term effect of epinephrine on cardiac arrest patients.","hji,kes","0","0","0","2","0.0",NA,NA
"34133393","Evaluation of Bowel Function after Surgical Treatment for Intestinal Endometriosis: A Prospective Study.","<h4>Background</h4>Defecation symptoms related to intestinal deep infiltrative endometriosis are considered to be caused by anatomical and functional disorders, and are likely linked to the course of the disease and surgical treatment.<h4>Objective</h4>The primary aim of this study was to assess bowel function before and after intestinal deep infiltrative endometriosis surgery. Secondarily, we sought to correlate defecatory symptoms with preoperative risk factors.<h4>Design/settings</h4>This is a single center prospective cohort study, using the Low Anterior Resection Syndrome Score to evaluate bowel function 4 weeks before, as well as at 6 months and one year after surgery. Wilcoxon signed rank test and logistic multiple regression analyses were performed to compare preoperative and postoperative scores. For all of the comparisons, the level of significance was set at <0.05.<h4>Patients</h4>Thirty-seven adult female patients who underwent intestinal resection for deep infiltrative endometriosis between 2015 and 2017 were included.<h4>Main outcome measures</h4>The primary outcome was bowel function appraisement in deep infiltrative endometriosis intestinal surgery.<h4>Results</h4>During the preoperative evaluation, 48.6% of patients reported Low Anterior Resection Syndrome Score ≥21. This group presented a mean score of 17.9 ± 13.7, with a median of 20 and a range of 5 - 30. After one year, the mean score was decreased to 9.6 ± 11.1, with a median of 4 and a range of 0 - 22. A significant difference was detected when comparing the post- and preoperative scores (p=0.0006). It was also reported improvements in defecatory symptoms such as reduced fecal incontinence for flatus (p= 0.004) and liquid stools (p=0.014). The clustering of stools (p=0.005) and fecal urgency (p=0.001) also improved one year after surgery. The preoperative multiple logistic regression showed that dyschezia was the only independent variable associated with bowel symptoms.<h4>Limitations</h4>Despite it is a well-documented prospective study the data presented has a relatively small population.<h4>Conclusions</h4>This study provides evidence that intestinal deep infiltrative endometriosis surgery improves bowel function and has a positive impact on evacuation symptoms. See Video Abstract at http://links.lww.com/DCR/B534 .","hji,kes","0","0","0","2","0.0",NA,NA
"34147079","ORFik: a comprehensive R toolkit for the analysis of translation.","<h4>Background</h4>With the rapid growth in the use of high-throughput methods for characterizing translation and the continued expansion of multi-omics, there is a need for back-end functions and streamlined tools for processing, analyzing, and characterizing data produced by these assays.<h4>Results</h4>Here, we introduce ORFik, a user-friendly R/Bioconductor API and toolbox for studying translation and its regulation. It extends GenomicRanges from the genome to the transcriptome and implements a framework that integrates data from several sources. ORFik streamlines the steps to process, analyze, and visualize the different steps of translation with a particular focus on initiation and elongation. It accepts high-throughput sequencing data from ribosome profiling to quantify ribosome elongation or RCP-seq/TCP-seq to also quantify ribosome scanning. In addition, ORFik can use CAGE data to accurately determine 5'UTRs and RNA-seq for determining translation relative to RNA abundance. ORFik supports and calculates over 30 different translation-related features and metrics from the literature and can annotate translated regions such as proteins or upstream open reading frames (uORFs). As a use-case, we demonstrate using ORFik to rapidly annotate the dynamics of 5' UTRs across different tissues, detect their uORFs, and characterize their scanning and translation in the downstream protein-coding regions.<h4>Conclusion</h4>In summary, ORFik introduces hundreds of tested, documented and optimized methods. ORFik is designed to be easily customizable, enabling users to create complete workflows from raw data to publication-ready figures for several types of sequencing data. Finally, by improving speed and scope of many core Bioconductor functions, ORFik offers enhancement benefiting the entire Bioconductor environment.<h4>Availability</h4>http://bioconductor.org/packages/ORFik .","hji,kes","0","0","0","2","0.0","software",NA
"34192666","Open science datasets from PREVENT-AD, a longitudinal cohort of pre-symptomatic Alzheimer's disease.","To move Alzheimer Disease (AD) research forward it is essential to collect data from large cohorts, but also make such data available to the global research community. We describe the creation of an open science dataset from the PREVENT-AD (PResymptomatic EValuation of Experimental or Novel Treatments for AD) cohort, composed of cognitively unimpaired older individuals with a parental or multiple-sibling history of AD. From 2011 to 2017, 386 participants were enrolled (mean age 63 years old ± 5) for sustained investigation among whom 349 have retrospectively agreed to share their data openly. Repositories are findable through the unified interface of the Canadian Open Neuroscience Platform and contain up to five years of longitudinal imaging data, cerebral fluid biochemistry, neurosensory capacities, cognitive, genetic, and medical information. Imaging data can be accessed openly at https://openpreventad.loris.ca while most of the other information, sensitive by nature, is accessible by qualified researchers at https://registeredpreventad.loris.ca. In addition to being a living resource for continued data acquisition, PREVENT-AD offers opportunities to facilitate understanding of AD pathogenesis.","hji,kes","1","0","1","2","0.5","not open access, but no paywall. Clinical in nature","out of scope; reassessed and still no - clinical data"
"34192711","A United States Rectal Cancer Consortium Study of Inferior Mesenteric Artery versus Superior Rectal Artery Ligation: How High Do We Need to Go?","<h4>Background</h4>The optimal level of pedicle ligation during proctectomy for rectal cancer, either at the origin of the inferior mesenteric artery or the superior rectal artery, is still debated.<h4>Objective</h4>The objective was to determine if superior rectal artery ligation portends equivalent technical or oncologic outcomes.<h4>Design</h4>This was a retrospective analysis of a rectal cancer database (2007-2017).<h4>Settings</h4>The study was conducted at six tertiary referral centers in the United States (Emory University, University of Michigan, University of Pittsburgh Medical Center, The Ohio State University Wexner Medical Center, Vanderbilt University Medical Center, and Washington University School of Medicine in St. Louis).<h4>Patients</h4>Patients with primary, non-metastatic rectal cancer who underwent low anterior resection or abdominoperineal resection were included.<h4>Main outcome measures</h4>Anastomotic leak, lymph node harvest, locoregional recurrence-free survival, recurrence-free survival, and overall survival were measured.<h4>Results</h4>Of 877 patients, 86% (n=755) received an inferior mesenteric artery ligation while 14% (n=122) received a superior rectal artery ligation. 12%, 33%, 24%, and 31% were pathologic stage 0, I, II, and III, respectively. Median follow-up was 31 months. Superior rectal artery ligation was associated with a similar anastomotic leak rate compared to inferior mesenteric artery ligation (9vs8%, p=1.0). Median number of lymph nodes removed was identical (15vs15, p=0.38). On multivariable analysis accounting for relevant clinicopathologic factors, superior rectal artery ligation was not associated with increased anastomotic leak rate, worse lymph node harvest, or worse locoregional recurrence-free survival, recurrence-free survival, or overall survival (all p>0.1).<h4>Limitations</h4>This was a retrospective design.<h4>Conclusions</h4>Compared to inferior mesenteric artery ligation, superior rectal artery ligation is not associated with either worse technical or oncologic outcomes. Given the potential risks of inadequate blood flow to the proximal limb of the anastomosis and autonomic nerve injury, we advocate for increased utilization of superior rectal artery ligation. See Video Abstract at http://links.lww.com/DCR/B646.","hji,kes","0","0","0","2","0.0",NA,NA
"34196957","elaborator: A Novel App for Insights into Laboratory Data of Clinical Trials.","In clinical studies there are huge numbers of laboratory parameters available that are measured at several visits for several treatment groups. The status quo for presenting laboratory data in clinical trials consists in generating large numbers of tables and data listings. Such tables and listings are required for submissions to health authorities. However, reviewing laboratory data presented in the form of tables and listings is a lengthy and tedious process. Thus, to enable efficient exploration of laboratory data we developed elaborator, a comprehensive and easy-to-use interactive browser-based application. The elaborator app comprises three analyses types for addressing different questions, for example about changes in laboratory values that frequently occur, treatment-related changes and changes beyond the normal ranges. In this way, the app can be used by study teams for identifying safety signals in a clinical trial as well as for generating hypotheses that are further inspected with detailed analyses and possibly data from other sources. The elaborator app is implemented in the statistical software R. The R package elaborator can be obtained from https://cran.r-project.org/package=elaborator . Patients' laboratory data need to be extracted from the clinical database and pre-processed locally for feeding into the app. For exploring data by means of the elaborator, the user needs some familiarity with R but no programming knowledge is required.","hji,kes","0","0","0","2","0.0","software",NA
"34210730","Health literacy among pregnant women in a lifestyle intervention trial: protocol for an explorative study on the role of health literacy in the perinatal health service setting.","<h4>Introduction</h4>Pregnancy is a vulnerable period that affects long-term health of pregnant women and their unborn infants. Health literacy plays a crucial role in promoting healthy behaviour and thereby maintaining good health. This study explores the role of health literacy in the GeMuKi (acronym for 'Gemeinsam Gesund: Vorsorge plus für Mutter und Kind'-Strengthening health promotion: enhanced check-up visits for mother and child) Project. It will assess the ability of the GeMuKi lifestyle intervention to positively affect health literacy levels through active participation in preventive counselling. The study also explores associations between health literacy, health outcomes, health service use and effectiveness of the intervention.<h4>Methods and analysis</h4>The GeMuKi trial has a hybrid effectiveness-implementation design and is carried out in routine prenatal health service settings in Germany. Women (n=1860) are recruited by their gynaecologist during routine check-up visits before 12 weeks of gestation. Trained healthcare providers carry out counselling using motivational interviewing techniques to positively affect health literacy and lifestyle-related risk factors. Healthcare providers (gynaecologists and midwives) and women jointly agree on Specific, Measurable, Achievable Reasonable, Time-Bound goals. Women will be invited to fill in questionnaires at two time points (at recruitment and 37th-40th week of gestation) using an app. Health literacy is measured using the German version of the Health Literacy Survey-16 and the Brief Health Literacy Screener. Lifestyle is measured with questions on physical activity, nutrition, alcohol and drug use. Health outcomes of both mother and child, including gestational weight gain (GWG) will be documented at each routine visit. Health service use will be assessed using social health insurance claims data. Data analyses will be conducted using IBM SPSS Statistics, version 26.0. These include descriptive statistics, tests and regression models. A mediation model will be conducted to answer the question whether health behaviour mediates the association between health literacy and GWG.<h4>Ethics and dissemination</h4>The study was approved by the University Hospital of Cologne Research Ethics Committee (ID: 18-163) and the State Chamber of Physicians in Baden-Wuerttemberg (ID: B-F-2018-100). Study results will be disseminated through (poster) presentations at conferences, publications in peer-reviewed journals and press releases.<h4>Trail registration</h4>German Clinical Trials Register (DRKS00013173). Registered pre-results, 3rd of January 2019, https://www.drks.de.","hji,kes","0","0","0","2","0.0",NA,NA
"29846656","The BaMM web server for de-novo motif discovery and regulatory sequence analysis.","The BaMM web server offers four tools: (i) de-novo discovery of enriched motifs in a set of nucleotide sequences, (ii) scanning a set of nucleotide sequences with motifs to find motif occurrences, (iii) searching with an input motif for similar motifs in our BaMM database with motifs for >1000 transcription factors, trained from the GTRD ChIP-seq database and (iv) browsing and keyword searching the motif database. In contrast to most other servers, we represent sequence motifs not by position weight matrices (PWMs) but by Bayesian Markov Models (BaMMs) of order 4, which we showed previously to perform substantially better in ROC analyses than PWMs or first order models. To address the inadequacy of P- and E-values as measures of motif quality, we introduce the AvRec score, the average recall over the TP-to-FP ratio between 1 and 100. The BaMM server is freely accessible without registration at https://bammmotif.mpibpc.mpg.de.","hji,kes","0","0","0","2","0.0","software","no notes; reassessed and re-scored - server only it seems"
"30219844","TCellXTalk facilitates the detection of co-modified peptides for the study of protein post-translational modification cross-talk in T cells.","<h4>Motivation</h4>Protein function is regulated by post-translational modifications (PTMs) that may act individually or interact with others in a phenomenon termed PTM cross-talk. Multiple databases have been dedicated to PTMs, including recent initiatives oriented towards the in silico prediction of PTM interactions. The study of PTM cross-talk ultimately requires experimental evidence about whether certain PTMs coexist in a single protein molecule. However, available resources do not assist researchers in the experimental detection of co-modified peptides.<h4>Results</h4>Herein, we present TCellXTalk, a comprehensive database of phosphorylation, ubiquitination and acetylation sites in human T cells that supports the experimental detection of co-modified peptides using targeted or directed mass spectrometry. We demonstrate the efficacy of TCellXTalk and the strategy presented here in a proof of concept experiment that enabled the identification and quantification of 15 co-modified (phosphorylated and ubiquitinated) peptides from CD3 proteins of the T-cell receptor complex. To our knowledge, these are the first co-modified peptide sequences described in this widely studied cell type. Furthermore, quantitative data showed distinct dynamics for co-modified peptides upon T cell activation, demonstrating differential regulation of co-occurring PTMs in this biological context. Overall, TCellXTalk facilitates the experimental detection of co-modified peptides in human T cells and puts forward a novel and generic strategy for the study of PTM cross-talk.<h4>Availability and implementation</h4>TCellXTalk is available at https://www.tcellxtalk.org. Source Code is available at https://bitbucket.org/lp-csic-uab/tcellxtalk.<h4>Supplementary information</h4>Supplementary data are available at Bioinformatics online.","hji,kes","0","1","1","2","0.5",NA,"mostly a server but has an associated database - available as excel spreadsheets (though error - they do not download); reassessed and still yes - referecnes the distinct resource in the abstract, tricky though"
"31602484","VDJbase: an adaptive immune receptor genotype and haplotype database.","VDJbase is a publicly available database that offers easy searching of data describing the complete sets of gene sequences (genotypes and haplotypes) inferred from adaptive immune receptor repertoire sequencing datasets. VDJbase is designed to act as a resource that will allow the scientific community to explore the genetic variability of the immunoglobulin (Ig) and T cell receptor (TR) gene loci. It can also assist in the investigation of Ig- and TR-related genetic predispositions to diseases. Our database includes web-based query and online tools to assist in visualization and analysis of the genotype and haplotype data. It enables users to detect those alleles and genes that are significantly over-represented in a particular population, in terms of genotype, haplotype and gene expression. The database website can be freely accessed at https://www.vdjbase.org/, and no login is required. The data and code use creative common licenses and are freely downloadable from https://bitbucket.org/account/user/yaarilab/projects/GPHP.","hji,kes","1","1","2","2","1.0",NA,NA
"32786695","Systemic <i>In Silico</i> Screening in Drug Discovery for Coronavirus Disease (COVID-19) with an Online Interactive Web Server.","The emergence of the new coronavirus (nCoV-19) has impacted human health on a global scale, while the interaction between the virus and the host is the foundation of the disease. The viral genome codes a cluster of proteins, each with a unique function in the event of host invasion or viral development. Under the current adverse situation, we employ virtual screening tools in searching for drugs and natural products which have been already deposited in DrugBank in an attempt to accelerate the drug discovery process. This study provides an initial evaluation of current drug candidates from various reports using our systemic in silico drug screening based on structures of viral proteins and human ACE2 receptor. Additionally, we have built an interactive online platform (https://shennongproject.ai/) for browsing these results with the visual display of a small molecule docked on its potential target protein, without installing any specialized structural software. With continuous maintenance and incorporation of data from laboratory work, it may serve not only as the assessment tool for the new drug discovery but also an educational web site for the public.","hji,kes","0","0","0","2","0.0","software","no notes; reassessed and re-scored - server only it seems"
"32792559","ACDC, a global database of amphibian cytochrome-b sequences using reproducible curation for GenBank records.","Genetic data are a crucial and exponentially growing resource across all biological sciences, yet curated databases are scarce. The widespread occurrence of sequence and (meta)data errors in public repositories calls for comprehensive improvements of curation protocols leading to robust research and downstream analyses. We collated and curated all available GenBank cytochrome-b sequences for amphibians, a benchmark marker in this globally declining vertebrate clade. The Amphibia's Curated Database of Cytochrome-b (ACDC) consists of 36,514 sequences representing 2,309 species from 398 genera (median = 2 with 50% interquartile ranges of 1-7 species/genus). We updated the taxonomic identity of >4,800 sequences (ca. 13%) and found 2,359 (6%) conflicting sequences with 84% of the errors originating from taxonomic misidentifications. The database (accessible at https://doi.org/10.6084/m9.figshare.9944759 ) also includes an R script to replicate our study for other loci and taxonomic groups. We provide recommendations to improve genetic-data quality in public repositories and flag species for which there is a need for taxonomic refinement in the face of increased rate of amphibian extinctions in the Anthropocene.","hji,kes","1","1","2","2","1.0",NA,NA
"32943659","The landscape of microsatellites in the enset (Ensete ventricosum) genome and web-based marker resource development.","Ensete ventricosum (Musaceae, enset) is an Ethiopian food security crop. To realize the potential of enset for rural livelihoods, further knowledge of enset diversity, genetics and genomics is required to support breeding programs and conservation. This study was conducted to explore the enset genome to develop molecular markers, genomics resources, and characterize enset landraces while giving insight into the organization of the genome. We identified 233 microsatellites (simple sequence repeats, SSRs) per Mbp in the enset genome, representing 0.28% of the genome. Mono- and di-nucleotide repeats motifs were found in a higher proportion than other classes of SSR-motifs. In total, 154,586 non-redundant enset microsatellite markers (EMM) were identified and 40 selected for primer development. Marker validation by PCR and low-cost agarose gel electrophoresis revealed that 92.5% were polymorphic, showing a high PIC (Polymorphism Information Content; 0.87) and expected heterozygosity (He = 0.79-0.82). In silico analysis of genomes of closely related species showed 46.86% of the markers were transferable among enset species and 1.90% were transferable to Musa. The SSRs are robust (with basic PCR methods and agarose gel electrophoresis), informative, and applicable in measuring enset diversity, genotyping, selection and potentially breeding. Enset SSRs are available in a web-based database at https://enset-project.org/EnMom@base.html (or https://enset.aau.edu.et/index.html , downloadable from Figshare).","hji,kes","1","1","2","2","1.0",NA,NA
"33020484","lncRNAKB, a knowledgebase of tissue-specific functional annotation and trait association of long noncoding RNA.","Long non-coding RNA Knowledgebase (lncRNAKB) is an integrated resource for exploring lncRNA biology in the context of tissue-specificity and disease association. A systematic integration of annotations from six independent databases resulted in 77,199 human lncRNA (224,286 transcripts). The user-friendly knowledgebase covers a comprehensive breadth and depth of lncRNA annotation. lncRNAKB is a compendium of expression patterns, derived from analysis of RNA-seq data in thousands of samples across 31 solid human normal tissues (GTEx). Thousands of co-expression modules identified via network analysis and pathway enrichment to delineate lncRNA function are also accessible. Millions of expression quantitative trait loci (cis-eQTL) computed using whole genome sequence genotype data (GTEx) can be downloaded at lncRNAKB that also includes tissue-specificity, phylogenetic conservation and coding potential scores. Tissue-specific lncRNA-trait associations encompassing 323 GWAS (UK Biobank) are also provided. LncRNAKB is accessible at http://www.lncrnakb.org/ , and the data are freely available through Open Science Framework ( https://doi.org/10.17605/OSF.IO/RU4D2 ).","hji,kes","1","1","2","2","1.0",NA,NA
"33045737","INTEDE: interactome of drug-metabolizing enzymes.","Drug-metabolizing enzymes (DMEs) are critical determinant of drug safety and efficacy, and the interactome of DMEs has attracted extensive attention. There are 3 major interaction types in an interactome: microbiome-DME interaction (MICBIO), xenobiotics-DME interaction (XEOTIC) and host protein-DME interaction (HOSPPI). The interaction data of each type are essential for drug metabolism, and the collective consideration of multiple types has implication for the future practice of precision medicine. However, no database was designed to systematically provide the data of all types of DME interactions. Here, a database of the Interactome of Drug-Metabolizing Enzymes (INTEDE) was therefore constructed to offer these interaction data. First, 1047 unique DMEs (448 host and 599 microbial) were confirmed, for the first time, using their metabolizing drugs. Second, for these newly confirmed DMEs, all types of their interactions (3359 MICBIOs between 225 microbial species and 185 DMEs; 47 778 XEOTICs between 4150 xenobiotics and 501 DMEs; 7849 HOSPPIs between 565 human proteins and 566 DMEs) were comprehensively collected and then provided, which enabled the crosstalk analysis among multiple types. Because of the huge amount of accumulated data, the INTEDE made it possible to generalize key features for revealing disease etiology and optimizing clinical treatment. INTEDE is freely accessible at: https://idrblab.org/intede/.","hji,kes","1","1","2","2","1.0",NA,NA
"33137173","Global Substance Registration System: consistent scientific descriptions for substances related to health.","The US Food and Drug Administration (FDA) and the National Center for Advancing Translational Sciences (NCATS) have collaborated to publish rigorous scientific descriptions of substances relevant to regulated products. The FDA has adopted the global ISO 11238 data standard for the identification of substances in medicinal products and has populated a database to organize the agency's regulatory submissions and marketed products data. NCATS has worked with FDA to develop the Global Substance Registration System (GSRS) and produce a non-proprietary version of the database for public benefit. In 2019, more than half of all new drugs in clinical development were proteins, nucleic acid therapeutics, polymer products, structurally diverse natural products or cellular therapies. While multiple databases of small molecule chemical structures are available, this resource is unique in its application of regulatory standards for the identification of medicinal substances and its robust support for other substances in addition to small molecules. This public, manually curated dataset provides unique ingredient identifiers (UNIIs) and detailed descriptions for over 100 000 substances that are particularly relevant to medicine and translational research. The dataset can be accessed and queried at https://gsrs.ncats.nih.gov/app/substances.","hji,kes","1","1","2","2","1.0",NA,NA
"33166388","LegumeIP V3: from models to crops-an integrative gene discovery platform for translational genomics in legumes.","Legumes have contributed to human health, sustainable food and feed production worldwide for centuries. The study of model legumes has played vital roles in deciphering key genes, pathways, and networks regulating biological mechanisms and agronomic traits. Along with emerging breeding technology such as genome editing, translation of the knowledge gained from model plants to crops is in high demand. The updated database (V3) was redesigned for translational genomics targeting the discovery of novel key genes in less-studied non-model legume crops by referring to the knowledge gained in model legumes. The database contains genomic data for all 22 included species, and transcriptomic data covering thousands of RNA-seq samples mostly from model species. The rich biological data and analytic tools for gene expression and pathway analyses can be used to decipher critical genes, pathways, and networks in model legumes. The integrated comparative genomic functions further facilitate the translation of this knowledge to legume crops. Therefore, the database will be a valuable resource to identify important genes regulating specific biological mechanisms or agronomic traits in the non-model yet economically significant legume crops. LegumeIP V3 is available free to the public at https://plantgrn.noble.org/LegumeIP. Access to the database does not require login, registration, or password.","hji,kes","1","1","2","2","1.0",NA,NA
"33219674","canSAR: update to the cancer translational research and drug discovery knowledgebase.","canSAR (http://cansar.icr.ac.uk) is the largest, public, freely available, integrative translational research and drug discovery knowledgebase for oncology. canSAR integrates vast multidisciplinary data from across genomic, protein, pharmacological, drug and chemical data with structural biology, protein networks and more. It also provides unique data, curation and annotation and crucially, AI-informed target assessment for drug discovery. canSAR is widely used internationally by academia and industry. Here we describe significant developments and enhancements to the data, web interface and infrastructure of canSAR in the form of the new implementation of the system: canSARblack. We demonstrate new functionality in aiding translation hypothesis generation and experimental design, and show how canSAR can be adapted and utilised outside oncology.","hji,kes","1","1","2","2","1.0",NA,NA
"33391542","Network- and systems-based re-engineering of dendritic cells with non-coding RNAs for cancer immunotherapy.","Dendritic cells (DCs) are professional antigen-presenting cells that induce and regulate adaptive immunity by presenting antigens to T cells. Due to their coordinative role in adaptive immune responses, DCs have been used as cell-based therapeutic vaccination against cancer. The capacity of DCs to induce a therapeutic immune response can be enhanced by re-wiring of cellular signalling pathways with microRNAs (miRNAs). <b>Methods:</b> Since the activation and maturation of DCs is controlled by an interconnected signalling network, we deploy an approach that combines RNA sequencing data and systems biology methods to delineate miRNA-based strategies that enhance DC-elicited immune responses. <b>Results:</b> Through RNA sequencing of IKKβ-matured DCs that are currently being tested in a clinical trial on therapeutic anti-cancer vaccination, we identified 44 differentially expressed miRNAs. According to a network analysis, most of these miRNAs regulate targets that are linked to immune pathways, such as cytokine and interleukin signalling. We employed a network topology-oriented scoring model to rank the miRNAs, analysed their impact on immunogenic potency of DCs, and identified dozens of promising miRNA candidates, with miR-15a and miR-16 as the top ones. The results of our analysis are presented in a database that constitutes a tool to identify DC-relevant miRNA-gene interactions with therapeutic potential (https://www.synmirapy.net/dc-optimization). <b>Conclusions:</b> Our approach enables the systematic analysis and identification of functional miRNA-gene interactions that can be experimentally tested for improving DC immunogenic potency.","hji,kes","1","1","2","2","1.0",NA,NA
"33480398","DrugRepV: a compendium of repurposed drugs and chemicals targeting epidemic and pandemic viruses.","Viruses are responsible for causing various epidemics and pandemics with a high mortality rate e.g. ongoing SARS-CoronaVirus-2 crisis. The discovery of novel antivirals remains a challenge but drug repurposing is emerging as a potential solution to develop antivirals in a cost-effective manner. In this regard, we collated the information of repurposed drugs tested for antiviral activity from literature and presented it in the form of a user-friendly web server named 'DrugRepV'. The database contains 8485 entries (3448 unique) with biological, chemical, clinical and structural information of 23 viruses responsible to cause epidemics/pandemics. The database harbors browse and search options to explore the repurposed drug entries. The data can be explored by some important fields like drugs, viruses, drug targets, clinical trials, assays, etc. For summarizing the data, we provide overall statistics of the repurposed candidates. To make the database more informative, it is hyperlinked to various external repositories like DrugBank, PubChem, NCBI-Taxonomy, Clinicaltrials.gov, World Health Organization and many more. 'DrugRepV' database (https://bioinfo.imtech.res.in/manojk/drugrepv/) would be highly useful to the research community working to develop antivirals.","hji,kes","1","1","2","2","1.0",NA,NA
"33618727","A clinical trials corpus annotated with UMLS entities to enhance the access to evidence-based medicine.","<h4>Background</h4>The large volume of medical literature makes it difficult for healthcare professionals to keep abreast of the latest studies that support Evidence-Based Medicine. Natural language processing enhances the access to relevant information, and gold standard corpora are required to improve systems. To contribute with a new dataset for this domain, we collected the Clinical Trials for Evidence-Based Medicine in Spanish (CT-EBM-SP) corpus.<h4>Methods</h4>We annotated 1200 texts about clinical trials with entities from the Unified Medical Language System semantic groups: anatomy (ANAT), pharmacological and chemical substances (CHEM), pathologies (DISO), and lab tests, diagnostic or therapeutic procedures (PROC). We doubly annotated 10% of the corpus and measured inter-annotator agreement (IAA) using F-measure. As use case, we run medical entity recognition experiments with neural network models.<h4>Results</h4>This resource contains 500 abstracts of journal articles about clinical trials and 700 announcements of trial protocols (292 173 tokens). We annotated 46 699 entities (13.98% are nested entities). Regarding IAA agreement, we obtained an average F-measure of 85.65% (±4.79, strict match) and 93.94% (±3.31, relaxed match). In the use case experiments, we achieved recognition results ranging from 80.28% (±00.99) to 86.74% (±00.19) of average F-measure.<h4>Conclusions</h4>Our results show that this resource is adequate for experiments with state-of-the-art approaches to biomedical named entity recognition. It is freely distributed at: http://www.lllf.uam.es/ESP/nlpmedterm_en.html . The methods are generalizable to other languages with similar available sources.","hji,kes","0","1","1","2","0.5","no notes; reassessed and I will stick with no. Text data is questionable life-sci. But even the underlying data are clinical.","questionable - not really a database, but data is available and downloadable; reassessed and still yes, provides annotated corpus (text data)"
"33735949","OverCOVID: an integrative web portal for SARS-CoV-2 bioinformatics resources.","Outbreaks of COVID-19 caused by the novel coronavirus SARS-CoV-2 is still a threat to global human health. In order to understand the biology of SARS-CoV-2 and developing drug against COVID-19, a vast amount of genomic, proteomic, interatomic, and clinical data is being generated, and the bioinformatics researchers produced databases, webservers and tools to gather those publicly available data and provide an opportunity of analyzing such data. However, these bioinformatics resources are scattered and researchers need to find them from different resources discretely. To facilitate researchers in finding the resources in one frame, we have developed an integrated web portal called OverCOVID (http://bis.zju.edu.cn/overcovid/). The publicly available webservers, databases and tools associated with SARS-CoV-2 have been incorporated in the resource page. In addition, a network view of the resources is provided to display the scope of the research. Other information like SARS-CoV-2 strains is visualized and various layers of interaction resources is listed in distinct pages of the web portal. As an integrative web portal, the OverCOVID will help the scientist to search the resources and accelerate the clinical research of SARS-CoV-2.","hji,kes","1","1","2","2","1.0",NA,"tricky - portal of resources a la knowledgembase"
"33776770","An Open Access Database of Licensed Cancer Drugs.","A global, comprehensive and open access listing of approved anticancer drugs does not currently exist. Partial information is available from multiple sources, including regulatory authorities, national formularies and scientific agencies. Many such data sources include drugs used in oncology for supportive care, diagnostic or other non-antineoplastic uses. We describe a methodology to combine and cleanse relevant data from multiple sources to produce an open access database of drugs licensed specifically for therapeutic antineoplastic purposes. The resulting list is provided as an open access database, (http://www.redo-project.org/cancer-drugs-db/), so that it may be used by researchers as input for further research projects, for example literature-based text mining for drug repurposing.","hji,kes","1","1","2","2","1.0",NA,NA
