"re3data_ID","type","certificate","repositoryURL","repositoryName","subject","providerType","dataLicenseName","databaseAccessType","dataAccessType","policyName","description"
"r3d100011934","disciplinary","","https://www.nrcs.usda.gov/wps/portal/nrcs/site/soils/home/","Natural Resources Conservation Service Soils","1 Humanities and Social Sciences_AND_2 Life Sciences_AND_207 Agriculture, Forestry, Horticulture and Veterinary Medicine_AND_20701 Soil Sciences_AND_20704 Ecology of Agricultural Landscapes_AND_23 Agriculture, Forestry, Horticulture and Veterinary Medicine_AND_3 Natural Sciences_AND_315 Geophysics and Geodesy_AND_317 Geography_AND_34 Geosciences (including Geography)","dataProvider_AND_serviceProvider","Copyrights_AND_Public Domain","open","open","Policies, Manuals and Guidance_AND_Policy and Procedure","Soils is part of the National Cooperative Soil Survey, an effort of Federal and State agencies, universities, and professional societies to deliver science-based soil information."
"r3d100011936","disciplinary","","http://depod.bioss.uni-freiburg.de/","DEPOD","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20103 Cell Biology_AND_20107 Bioinformatics and Theoretical Biology_AND_21 Biology","dataProvider","Copyrights","open","open","DEPOD User manual_AND_Licence and Data-protection policy_AND_Principles of Service Provision_AND_Terms of Use","DEPOD - the human DEPhOsphorylation Database (version 1.1) is a manually curated database collecting human active phosphatases, their experimentally verified protein and non-protein substrates and dephosphorylation site information, and pathways in which they are involved. It also provides links to popular kinase databases and protein-protein interaction databases for these phosphatases and substrates. DEPOD aims to be a valuable resource for studying human phosphatases and their substrate specificities and molecular mechanisms; phosphatase-targeted drug discovery and development; connecting phosphatases with kinases through their common substrates; completing the human phosphorylation/dephosphorylation network."
"r3d100011937","disciplinary","","https://ppbio.inpa.gov.br/en/repository","PPBio Data Repository","2 Life Sciences_AND_202 Plant Sciences_AND_20202 Plant Ecology and Ecosystem Analysis_AND_203 Zoology_AND_20303 Animal Ecology, Biodiversity and Ecosystem Research_AND_21 Biology","dataProvider","CC","open","open_AND_restricted","Politica de dados_AND_Survey guides and protocols_AND_Terms of reference and rules of conduct for the use of PPBio/CENBAM research sites","The Biodiversity Research Program (PPBio) was created in 2004 with the aims of furthering biodiversity studies in Brazil, decentralizing scientific production from already-developed academic centers, integrating research activities and disseminating results across a variety of purposes, including environmental management and education.
PPBio contributes its data to the  DataONE network as a member node: https://search.dataone.org/#profile/PPBIO"
"r3d100011942","disciplinary","","https://www.paldat.org/","Palynological Database","2 Life Sciences_AND_202 Plant Sciences_AND_21 Biology","dataProvider","Copyrights","open","open","Terms of Conditions","PalDat provides a large amount of data from a variety of plant families. Each data entry ideally includes a detailed description of the pollen grain, images of each pollen grain (LM, SEM and TEM), images of the plant/inflorescence/flower and relevant literature."
"r3d100011948","disciplinary","","https://www.tycho.pitt.edu/","Project Tycho: Data for Health","2 Life Sciences_AND_204 Microbiology, Virology and Immunology_AND_205 Medicine_AND_20502 Public Health, Health Services Research, Social Medicine_AND_21 Biology_AND_22 Medicine","dataProvider","CC_AND_Copyrights","restricted","restricted","License agreement","Project Tycho is a repository for global health, particularly disease surveillance data. Project Tycho currently includes data for 92 notifiable disease conditions in the US, and up to three dengue-related conditions for 99 countries. Project Tycho has compiled data from reputable sources such as the US Centers for Disease Control, the World Health Organization, and National health agencies for countries around the world. Project Tycho datasets are highly standardized and have rich metadata to improve access, interoperability, and reuse of global health data for research and innovation."
"r3d100011950","disciplinary","","https://seek.virtual-liver.de/data_files","Virtual Liver Network","2 Life Sciences_AND_21 Biology","dataProvider","Apache License 2.0_AND_CC","open","open_AND_restricted","Guidelines","The Virtual Liver Network (VLN) represents a major research investment by the German Government focusing on work at the “bleeding edge” of Systems Biology and Systems Medicine. This Flagship Programme is tackling one of the major challenges in the life sciences: that is, how to integrate the wealth of data we have acquired post-genome, not just in a mathematical model, but more importantly in a series of models that are linked across scales to represent organ function. As the project is prototyping how to achieve true multi-scale modelling within a single organ and linking this to human physiology, it will be developing tools and protocols that can be applied to other systems, helping to drive forward the application of modelling and simulation to modern medical practice. It is the only programme of its type to our knowledge that bridges investigations from the sub-cellular through to ethically cleared patient and volunteer studies in an integrated workflow. As such, this programme is contributing significantly to the development of a new paradigm in biology and medicine."
"r3d100011951","disciplinary","","http://info(at)zfmk.de","Morph·D·Base","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20103 Cell Biology_AND_20105 General Genetics_AND_202 Plant Sciences_AND_204 Microbiology, Virology and Immunology_AND_21 Biology_AND_22 Medicine","dataProvider","CC_AND_Copyrights","open","open","Accession Rights, Copyright and Citation Policy of Morph·D·Base","Morph·D·Base has been developed to serve scientific research and education. It provides a platform for storing the detailed documentation of all material, methods, procedures, and concepts applied, together with the specific parameters, values, techniques, and instruments used during morphological data production. In other words, it's purpose is to provide a publicly available resource for recording and documenting morphological metadata. Moreover, it is also a repository for different types of media files that can be uploaded in order to serve as support and empirical substantiation of the results of morphological investigations.
Our long-term perspective with Morph·D·Base is to provide an instrument that will enable a highly formalized and standardized way of generating morphological descriptions using a morphological ontology that will be based on the web ontology language (OWL - http://www.w3.org/TR/owl-features/). This, however, represents a project that is still in development."
"r3d100011968","disciplinary","","http://resources.mpi-inf.mpg.de/HDM05/index.html","Motion Capture Database HDM05","1 Humanities and Social Sciences_AND_103 Fine Arts, Music, Theatre and Media Studies_AND_11 Humanities_AND_111 Social Sciences_AND_12 Social and Behavioural Sciences_AND_2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20108 Anatomy_AND_205 Medicine_AND_20504 Physiology_AND_21 Biology_AND_22 Medicine","dataProvider","CC","open","open","","It is the objective of our motion capture database HDM05 to supply free motion capture data for research purposes. HDM05 contains more than three hours of systematically recorded and well-documented motion capture data in the C3D as well as in the ASF/AMC data format. Furthermore, HDM05 contains for more than 70 motion classes in 10 to 50 realizations executed by various actors."
"r3d100011969","disciplinary","","https://epic.iarc.fr/index.php","EPIC study","1 Humanities and Social Sciences_AND_111 Social Sciences_AND_11102 Empirical Social Research_AND_12 Social and Behavioural Sciences_AND_2 Life Sciences_AND_205 Medicine_AND_20501 Epidemiology, Medical Biometry, Medical Informatics_AND_20502 Public Health, Health Services Research, Social Medicine_AND_22 Medicine","dataProvider","other","open","restricted","DATA TRANSFER AGREEMENT - DTA_AND_EPIC Access Policy_AND_IARC ethics questionnaire_AND_Publication guidelines for EPIC related studies_AND_Reference documents","The European Prospective Investigation into Cancer and Nutrition (EPIC) study is one of the largest cohort studies in the world, with more than half a million (521 000) participants recruited across 10 European countries and followed for almost 15 years.

EPIC was designed to investigate the relationships between diet, nutritional status, lifestyle and environmental factors, and the incidence of cancer and other chronic diseases. EPIC investigators are active in all fields of epidemiology, and important contributions have been made in nutritional epidemiology using biomarker analysis and questionnaire information, as well as genetic and lifestyle investigations."
"r3d100011973","disciplinary","other","https://arcticdata.io","NSF Arctic Data Center","1 Humanities and Social Sciences_AND_2 Life Sciences_AND_202 Plant Sciences_AND_203 Zoology_AND_207 Agriculture, Forestry, Horticulture and Veterinary Medicine_AND_20701 Soil Sciences_AND_20710 Basic Forest Research_AND_21 Biology_AND_23 Agriculture, Forestry, Horticulture and Veterinary Medicine_AND_3 Natural Sciences_AND_31 Chemistry_AND_313 Atmospheric Science and Oceanography_AND_31301 Atmospheric Science_AND_31302 Oceanography_AND_316 Geochemistry, Mineralogy and Crystallography_AND_317 Geography_AND_318 Water Research_AND_32 Physics_AND_34 Geosciences (including Geography)","dataProvider_AND_serviceProvider","CC_AND_CC0_AND_other","open","embargoed_AND_open_AND_restricted","ARC-programs data policy_AND_CoreTrustSeal assessment_AND_Terms of Use","The Arctic Data Center is the primary data and software repository for the Arctic section of NSF Polar Programs. The Center helps the research community to reproducibly preserve and discover all products of NSF-funded research in the Arctic, including data, metadata, software, documents, and provenance that links these together.  The repository is open to contributions from NSF Arctic investigators, and data are released under an open license (CC-BY, CC0, depending on the choice of the contributor).  All science, engineering, and education research supported by the NSF Arctic research program are included, such as Natural Sciences (Geoscience, Earth Science, Oceanography, Ecology, Atmospheric Science, Biology, etc.) and Social Sciences (Archeology, Anthropology, Social Science, etc.). Key to the initiative is the partnership between NCEAS at UC Santa Barbara, DataONE, and NOAA’s NCEI, each of which bring critical capabilities to the Center. Infrastructure from the successful NSF-sponsored DataONE federation of data repositories enables data replication to NCEI, providing both offsite and institutional diversity that are critical to long term preservation."
"r3d100011975","disciplinary","WDS","http://www.rish.kyoto-u.ac.jp/organization_e/databases/","Research Institute for Sustainable Humanosphere databases","2 Life Sciences_AND_202 Plant Sciences_AND_20207 Plant Genetics_AND_21 Biology_AND_3 Natural Sciences_AND_311 Astrophysics and Astronomy_AND_313 Atmospheric Science and Oceanography_AND_31301 Atmospheric Science_AND_32 Physics_AND_34 Geosciences (including Geography)","dataProvider_AND_serviceProvider","other","open","open","","Various information, such as xylarium data with wood specimens collected since 1944, atmospheric observation data using the MU radar and other instruments, space-plasma data observed with GEOTAIL satellite, are now combined as Database of Humanosphere and served for public use. Proposals for scientific and technological use are always welcome."
"r3d100011981","disciplinary","","https://www.canada.ca/en/environment-climate-change/services/environmental-indicators.html","Canadian Environmental Sustainability Indicators","1 Humanities and Social Sciences_AND_112 Economics_AND_11202 Economic and Social Policy_AND_12 Social and Behavioural Sciences_AND_2 Life Sciences_AND_202 Plant Sciences_AND_20202 Plant Ecology and Ecosystem Analysis_AND_207 Agriculture, Forestry, Horticulture and Veterinary Medicine_AND_21 Biology_AND_23 Agriculture, Forestry, Horticulture and Veterinary Medicine_AND_3 Natural Sciences_AND_313 Atmospheric Science and Oceanography_AND_31301 Atmospheric Science_AND_318 Water Research_AND_34 Geosciences (including Geography)","dataProvider","Copyrights","open","open","Terms and conditions of use","The Canadian Environmental Sustainability Indicators (CESI) program provides data and information to track Canada’s performance on key environmental sustainability issues including climate change and air quality, water quality and availability, and protected nature. The CESI website ensures that national, regional, local and international trends are readily accessible and transparently presented to all Canadians through the use of graphics, explanatory text, interactive maps and downloadable data."
"r3d100011982","disciplinary","","https://cidd.discoveryspace.ca","Canine Inherited Disorders Database","2 Life Sciences_AND_207 Agriculture, Forestry, Horticulture and Veterinary Medicine_AND_20711 Animal Husbandry, Breeding and Hygiene_AND_20713 Basic Veterinary Medical Science_AND_20714 Basic Research on Pathogenesis, Diagnostics and Therapy and Clinical Veterinary Medicine_AND_23 Agriculture, Forestry, Horticulture and Veterinary Medicine","dataProvider","CC","open","open","Responsible Conduct of Research, Scholarly and Creative Work","The Canine Inherited Disorders Database (CIDD) is a joint initiative of the Sir James Dunn Animal Welfare Centre at the Atlantic Veterinary College, University of Prince Edward Island, and the Canadian Veterinary Medical Association. The goals of the database are to reduce the incidence of inherited disorders in dogs by providing information to owners and breeders, and to facilitate the best management possible of these conditions by providing current information to veterinarians."
"r3d100011983","disciplinary","","https://maps.biodiversityireland.ie/Home","National Biodiversity Data Centre - Biodiversity Maps","2 Life Sciences_AND_202 Plant Sciences_AND_20202 Plant Ecology and Ecosystem Analysis_AND_203 Zoology_AND_20303 Animal Ecology, Biodiversity and Ecosystem Research_AND_207 Agriculture, Forestry, Horticulture and Veterinary Medicine_AND_20710 Basic Forest Research_AND_21 Biology_AND_23 Agriculture, Forestry, Horticulture and Veterinary Medicine_AND_3 Natural Sciences","dataProvider_AND_serviceProvider","CC","open","open_AND_restricted","Data Use Agreement","Biodiversity Maps provides access to high quality information on Ireland's biological diversity. Use the system to find out what is known about the different species that occur in Ireland, where our protected and threatened species occur, and who is recoding biodiversity. Also find out what is known about the biodiversity of your locality.
The National Biodiversity Data Centre endeavours to provide high quality information through this data portal."
"r3d100011986","disciplinary","","http://www.iisd.org/ela/","Experimental Lakes Area","2 Life Sciences_AND_202 Plant Sciences_AND_20202 Plant Ecology and Ecosystem Analysis_AND_20203 Inter-organismic Interactions of Plants_AND_203 Zoology_AND_20303 Animal Ecology, Biodiversity and Ecosystem Research_AND_21 Biology_AND_3 Natural Sciences_AND_313 Atmospheric Science and Oceanography_AND_318 Water Research_AND_31801 Hydrogeology, Hydrology, Limnology, Urban Water Management, Water Chemistry, Integrated Water Resources Management_AND_34 Geosciences (including Geography)","dataProvider","Copyrights","restricted","restricted","Terms and Conditions","IISD Experimental Lakes Area is one of the world’s most influential freshwater research facilities. It features a collection of 58 small lakes and their watersheds in Northwestern Ontario, Canada, as well as a facility with accommodations and laboratories for up to 60 personnel."
"r3d100011987","disciplinary","","http://catalogue.ceda.ac.uk/uuid/7f1280cf215da6f8001eae5c2f019fe8","Landmap","2 Life Sciences_AND_207 Agriculture, Forestry, Horticulture and Veterinary Medicine_AND_20704 Ecology of Agricultural Landscapes_AND_20709 Inventory Control and Use of Forest Resources_AND_20710 Basic Forest Research_AND_23 Agriculture, Forestry, Horticulture and Veterinary Medicine_AND_3 Natural Sciences_AND_308 Optics, Quantum Optics and Physics of Atoms, Molecules and Plasmas_AND_315 Geophysics and Geodesy_AND_31502 Geodesy, Photogrammetry, Remote Sensing, Geoinformatics, Cartogaphy_AND_317 Geography_AND_31701 Physical Geography_AND_31702 Human Geography_AND_32 Physics_AND_34 Geosciences (including Geography)","dataProvider","Copyrights_AND_other","open","restricted","Terms and Conditions for data and information provided by the NERC or STFC through the Centre for Environmental Data Analysis (CEDA)_AND_policies","The Joint Information Systems Committee (JISC) funded Landmap service which ran from 2001 to July 2014 collected, modified and hosted a large amount of earth observation data for the majority of the UK, including imagery from ERS satellites, ENVISAT and ALOS, high-resolution Digital Elevation Models (DEMs) and Digital Terrain Models (DTMs) and aerial photography dating back to 1930. After removal of JISC funding in 2013, the Landmap service is no longer operational, with the data now held at the NEODC.
Aside from the thermal imagery data which stands alone, the data reside in four collections: optical, elevation, radar and feature."
"r3d100011991","disciplinary","","https://pgrc-rpc.agr.gc.ca/gringlobal/landing","GRIN-CA Taxonomy","2 Life Sciences_AND_202 Plant Sciences_AND_20202 Plant Ecology and Ecosystem Analysis_AND_20207 Plant Genetics_AND_207 Agriculture, Forestry, Horticulture and Veterinary Medicine_AND_20704 Ecology of Agricultural Landscapes_AND_20709 Inventory Control and Use of Forest Resources_AND_20710 Basic Forest Research_AND_21 Biology_AND_23 Agriculture, Forestry, Horticulture and Veterinary Medicine","dataProvider","Copyrights","open","open_AND_restricted","Terms and conditions","GRIN-CA taxonomic data provide the structure and nomenclature for the accessions of the Canadian National Plant Germplasm System (NPGS). Many plants  are included in GRIN-CA taxonomy, especially economic plants."
"r3d100011992","disciplinary","","https://sis.agr.gc.ca/cansis/nsdb/index.html","The National Soil DataBase","2 Life Sciences_AND_207 Agriculture, Forestry, Horticulture and Veterinary Medicine_AND_20701 Soil Sciences_AND_20704 Ecology of Agricultural Landscapes_AND_23 Agriculture, Forestry, Horticulture and Veterinary Medicine_AND_3 Natural Sciences_AND_316 Geochemistry, Mineralogy and Crystallography_AND_317 Geography_AND_31701 Physical Geography_AND_34 Geosciences (including Geography)","dataProvider_AND_serviceProvider","Copyrights","open","open","Ownership and Usage","The NSDB is the set of computer readable files which contain soil, landscape, and climatic data for all of Canada. It serves as the national archive for land resources information that was collected by federal and provincial field surveys, or created by land data analysis projects. The NSDB includes GIS coverages at a variety of scales, and the characteristics of each named soil series. The principal types of NSDB data holdings (ordered by scale) are as follows: National Ecological Framework (EcoZones, EcoRegions, and EcoDistricts); Soil Map of Canada / Land Potential DataBase (LPDB); Agroecological Resource Areas (ARAs); Soil Landscapes of Canada (SLC); Canada Land Inventory (CLI); Detailed Soil Surveys."
"r3d100011993","disciplinary","","http://wonder.cdc.gov/","CDC WONDER","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_205 Medicine_AND_20501 Epidemiology, Medical Biometry, Medical Informatics_AND_20502 Public Health, Health Services Research, Social Medicine_AND_21 Biology_AND_22 Medicine","dataProvider_AND_serviceProvider","OGL_AND_Public Domain","open","embargoed_AND_open_AND_restricted","CDC Policies and Regulations_AND_NCHS Data Release Policy_AND_WONDER Data Use Restrictions","CDC WONDER, developed by the Centers for Disease Control and Prevention (CDC), is an integrated information and communication system for public health. It allows you to access wide-ranging online data for epidemiologic research."
"r3d100011995","disciplinary","","https://www.asc-csa.gc.ca/eng/satellites/radarsat1/default.asp","RADARSAT-1","2 Life Sciences_AND_207 Agriculture, Forestry, Horticulture and Veterinary Medicine_AND_20709 Inventory Control and Use of Forest Resources_AND_23 Agriculture, Forestry, Horticulture and Veterinary Medicine_AND_3 Natural Sciences_AND_313 Atmospheric Science and Oceanography_AND_31301 Atmospheric Science_AND_31302 Oceanography_AND_315 Geophysics and Geodesy_AND_31502 Geodesy, Photogrammetry, Remote Sensing, Geoinformatics, Cartogaphy_AND_317 Geography_AND_318 Water Research_AND_31801 Hydrogeology, Hydrology, Limnology, Urban Water Management, Water Chemistry, Integrated Water Resources Management_AND_34 Geosciences (including Geography)","dataProvider","Copyrights","restricted","restricted","Components and specifications_AND_Terms and conditions_AND_Treaties, laws and regulations","Launched in November 1995, RADARSAT-1 provided Canada and the world with an operational radar satellite system capable of timely delivery of large amounts of data. Equipped with a powerful synthetic aperture radar (SAR) instrument, it acquired images of the Earth day or night, in all weather and through cloud cover, smoke and haze.
RADARSAT-1 was a Canadian-led project involving the Canadian federal government, the Canadian provinces, the United States, and the private sector. It provided useful information to both commercial and scientific users in such fields as disaster management, interferometry, agriculture, cartography, hydrology, forestry, oceanography, ice studies and coastal monitoring.
In 2007, RADARSAT-2 was launched, producing over 75,000 images per year since. In 2019, the RADARSAT Constellation Mission was deployed, using its three-satellite configuration for all-condition coverage. More information about RADARSAT-2 see https://mda.space/en/geo-intelligence/   RADARSAT-2 PORTAL see https://gsiportal.mda.space/gc_cp/#/map"
"r3d100011996","disciplinary","","http://www.cbif.gc.ca/eng/species-bank/canadian-poisonous-plants-information-system/?id=1370403265036","Canadian Poisonous Plants Information System","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_202 Plant Sciences_AND_20202 Plant Ecology and Ecosystem Analysis_AND_207 Agriculture, Forestry, Horticulture and Veterinary Medicine_AND_20704 Ecology of Agricultural Landscapes_AND_20709 Inventory Control and Use of Forest Resources_AND_20710 Basic Forest Research_AND_21 Biology_AND_23 Agriculture, Forestry, Horticulture and Veterinary Medicine","dataProvider","Copyrights_AND_other","open","open","Terms and conditions","!!! <<< the repository is offline >>> !!! The Canadian Poisonous Plants Information System presents data on plants that cause poisoning in livestock, pets, and humans. The plants include native, introduced, and cultivated outdoor plants as well as indoor plants that are found in Canada. Some food and herbal plants that may cause potential poisoning problems are also included."
"r3d100011999","disciplinary","","https://www.canada.ca/en/environment-climate-change/services/bird-surveys/waterfowl/national-harvest.html","National Harvest Survey","2 Life Sciences_AND_203 Zoology_AND_20303 Animal Ecology, Biodiversity and Ecosystem Research_AND_207 Agriculture, Forestry, Horticulture and Veterinary Medicine_AND_20708 Agricultural Economics and Sociology_AND_20709 Inventory Control and Use of Forest Resources_AND_20710 Basic Forest Research_AND_21 Biology_AND_23 Agriculture, Forestry, Horticulture and Veterinary Medicine","dataProvider","Copyrights","open","open","Terms and conditions","Surveys provide annual information on the total, seasonal and spatial harvest of ducks, geese and other game birds in Canada, on the ecological characteristics of waterfowl harvested in Canada and the hunter activity associated with that harvest. The survey covers all of Canada divided into 23 zones and has been carried out annually since 1966. The bilingual database currently contains 9,000,000+ records."
"r3d100012002","disciplinary","","http://www.ipni.org/index.html","International Plant Names Index","2 Life Sciences_AND_202 Plant Sciences_AND_20201 Plant Systematics and Evolution_AND_21 Biology","dataProvider","Copyrights","open","open","Conditions of use","The International Plant Names Index (IPNI) is a database of the names and associated basic bibliographical details of seed plants, ferns and lycophytes. Its goal is to eliminate the need for repeated reference to primary sources for basic bibliographic information about plant names. The data are freely available and are gradually being standardized and checked. IPNI is a dynamic resource, depending on direct contributions by all members of the botanical community.
IPNI is the product of a collaboration between The Royal Botanic Gardens, Kew, The Harvard University Herbaria, and the Australian National Herbarium."
"r3d100012003","disciplinary","","http://www.umin.ac.jp/ctr/index.htm","University Hospital Medical Information Network Individual Case Data Repository","2 Life Sciences_AND_205 Medicine_AND_20509 Pharmacology_AND_22 Medicine","dataProvider","other","open","closed_AND_embargoed_AND_restricted","User Manual","The UMIN case data repository system was implemented by adding a function to the UMIN Clinical Trials Registry System. The aim of this system is to keep anonymized case data from clinical research conducted by individual researchers at the UMIN center, and to guarantee the content of the data to third parties. This system enables other researchers to inspect case data or to repeat statistical analyses"
"r3d100012008","disciplinary","","https://dataverse.harvard.edu/dataverse/mindboggle101","Mindboggle-101","2 Life Sciences_AND_206 Neurosciences_AND_22 Medicine","dataProvider","CC","open","open","Community-norms_AND_Dataverse Guides_AND_Harvard Dataverse General Terms of Use_AND_Harvard Dataverse Policies","The Mindboggle-101 data consist of three data sets: (1) individually labeled human brain surfaces and volumes, (2) templates (unlabeled images combining the individual brains, used for registration), and (3) atlases (anatomical labels combining the individual brains, used for labeling)."
"r3d100012010","disciplinary","","https://www.supersites.net.au/knb/","Australian SuperSite Network Data Portal","2 Life Sciences_AND_202 Plant Sciences_AND_20202 Plant Ecology and Ecosystem Analysis_AND_203 Zoology_AND_20303 Animal Ecology, Biodiversity and Ecosystem Research_AND_21 Biology_AND_3 Natural Sciences","dataProvider","CC_AND_other","open","restricted","TERN Data Licensing","The Australian SuperSite Network Data Portal presents data on vegetation, fauna, soil, water, daily meteorology and daily recorded soundscapes from 10 SuperSites across a diverse range of biomes, including tropical rainforest, grassland and savanna; wet and dry sclerophyll forest and woodland; and semi-arid grassland, woodland and savanna."
"r3d100012011","disciplinary","","http://www.pacificherbaria.org/","Consortium of Pacific Herbaria","2 Life Sciences_AND_202 Plant Sciences_AND_21 Biology","dataProvider_AND_serviceProvider","Copyrights_AND_other","open","open","Policies","The Consortium of Pacific Herbaria (CPH) supports the enhancement of research cyberinfrastructure within Hawai'i and the Pacific basin for implementing shared specimen data hosting of plant specimens. The CPH network is a regional node of the US Virtual Herbarium."
"r3d100012013","disciplinary","","https://portal.tern.org.au","TERN Data Discovery Portal","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20102 Biophysics_AND_202 Plant Sciences_AND_20202 Plant Ecology and Ecosystem Analysis_AND_203 Zoology_AND_20303 Animal Ecology, Biodiversity and Ecosystem Research_AND_207 Agriculture, Forestry, Horticulture and Veterinary Medicine_AND_20701 Soil Sciences_AND_20704 Ecology of Agricultural Landscapes_AND_21 Biology_AND_23 Agriculture, Forestry, Horticulture and Veterinary Medicine_AND_3 Natural Sciences_AND_313 Atmospheric Science and Oceanography_AND_31301 Atmospheric Science_AND_315 Geophysics and Geodesy_AND_31502 Geodesy, Photogrammetry, Remote Sensing, Geoinformatics, Cartogaphy_AND_34 Geosciences (including Geography)","dataProvider_AND_serviceProvider","CC","open","open_AND_restricted","TERN Data Licensing Guide_AND_TERN Data Licensing Policy_AND_TERN Data Provider Deed_AND_Terms of use","The TERN Data Discovery Portal (TDDP) is a gateway to search and access all the datasets published by the Australian Terrestrial Ecosystem Research Network.  In the TERN data discovery portal, users can conduct textual and graphical searches on the metadata catalogue using a web interface with temporal, spatial, and eco science related controlled vocabulary keywords. Requests to download data discovered through different data services associated with TERN. Downloading, using and sharing data will be subjected to the TERN data licensing framework (https://www.tern.org.au/datalicence/)."
"r3d100012015","disciplinary","","https://www.genecards.org/","GeneCards","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20105 General Genetics_AND_20107 Bioinformatics and Theoretical Biology_AND_205 Medicine_AND_20503 Human Genetics_AND_21 Biology_AND_22 Medicine","dataProvider","other","open","open_AND_restricted","Limited License  AGREEMENT_AND_Terms of Use","GeneCards is a searchable, integrative database that provides comprehensive, user-friendly information on all annotated and predicted human genes. It automatically integrates gene-centric data from ~125 web sources, including genomic, transcriptomic, proteomic, genetic, clinical and functional information."
"r3d100012017","disciplinary","","https://discovery.lifemapsc.com/","LifeMap Discovery","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20103 Cell Biology_AND_205 Medicine_AND_20503 Human Genetics_AND_20521 Gynaecology and Obstetrics_AND_21 Biology_AND_22 Medicine","serviceProvider","other","open","open_AND_restricted","Copyright_AND_Terms of Use","LifeMap Discovery® is a compendium of embryonic development for stem cell research and regenerative medicine, constructed by integrating extensive molecular, cellular, anatomical and medical data curated from scientific literature and high-throughput data sources."
"r3d100012018","disciplinary","","https://www.malacards.org/","MalaCards","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20105 General Genetics_AND_205 Medicine_AND_20501 Epidemiology, Medical Biometry, Medical Informatics_AND_20503 Human Genetics_AND_21 Biology_AND_22 Medicine","serviceProvider","other","open","open_AND_restricted","Limited License  AGREEMENT_AND_Terms and Condtions","MalaCards is an integrated database of human maladies and their annotations, modeled on the architecture and richness of the popular GeneCards database of human genes.  MalaCards mines and merges varied web data sources to generate a computerized web card for each human disease. Each MalaCard contains disease specific prioritized annotative information, as well as links between associated diseases, leveraging the GeneCards relational database, search engine, and GeneDecks set-distillation tool. As proofs of concept of the search/distill/infer pipeline we find expected elucidations, as well as potentially novel ones."
"r3d100012023","disciplinary","","http://pathcards.genecards.org/","PathCards","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20103 Cell Biology_AND_205 Medicine_AND_20503 Human Genetics_AND_20515 Gastroenterology, Metabolism_AND_21 Biology_AND_22 Medicine","serviceProvider","other","open","open_AND_restricted","Terms and Conditions_AND_Terms of Use","PathCards is an integrated database of human biological pathways and their annotations. Human pathways were clustered into SuperPaths based on gene content similarity. Each PathCard provides information on one SuperPath which represents one or more human pathways."
"r3d100012029","disciplinary","","https://www2.gov.bc.ca/gov/content/environment/research-monitoring-reporting/monitoring/environmental-monitoring-system","Environmental Monitoring System","2 Life Sciences_AND_202 Plant Sciences_AND_20202 Plant Ecology and Ecosystem Analysis_AND_203 Zoology_AND_20303 Animal Ecology, Biodiversity and Ecosystem Research_AND_207 Agriculture, Forestry, Horticulture and Veterinary Medicine_AND_20709 Inventory Control and Use of Forest Resources_AND_21 Biology_AND_23 Agriculture, Forestry, Horticulture and Veterinary Medicine_AND_3 Natural Sciences_AND_31 Chemistry_AND_318 Water Research_AND_31801 Hydrogeology, Hydrology, Limnology, Urban Water Management, Water Chemistry, Integrated Water Resources Management_AND_34 Geosciences (including Geography)","dataProvider","Copyrights","restricted","restricted","BC Employment & Assistance Policy & Procedure Manual_AND_FOIPPA Policy & Procedures Manual_AND_Information Security Policy and Guidelines_AND_Services & Policies for Government and Broader Public Sector","EMS is the BC Ministry of Environment's primary monitoring data repository. The system was designed to capture data covering physical/chemical and biological analyses performed on water, air, solid waste discharges and ambient monitoring sites throughout the province. 
It also contains related quality assurance data. Samples are collected by either ministry staff or permittees under the Environmental Management Act and then analyzed in public or private sector laboratories. The majority of such monitoring data is entered into EMS electronically via Electronic Data Transfer (EDT). 
EMS data is typically available in formatted hard copy reports or electronically in comma delimited (e.g., .csv) files as: 
Monitoring location-related data, 
Sample and results-related data.
Direct access to EMS is restricted to ministry staff, however public access is available upon request through EMS Web Reporting."
