ID,extracted_url,best_common,best_common_prob,best_full,best_full_prob,best_name,best_name_prob,article_count,publication_date
21491493,http://recerca.upc.edu/imem/index.htm,NCAD,0.637544513,Noncoded Amino acids Database,0.975250321,Noncoded Amino acids Database,0.975250321,1,2011-04-12
26721496,"http://www.noncode.org/, http://www.bioinfo.org",NONCODEv4,0.99214226,,0,NONCODEv4,0.99214226,1,2016-01-01
32111231,http://www.ncdtcdb.cn:8080/NoncoRNA,NoncoRNA,0.997252762,,0,NoncoRNA,0.997252762,1,2020-02-28
22581809,http://www.nirs.go.jp/db/anzendb/NORMDB/ENG/index.php,NORM,0.674789657,,0,NORM,0.674789657,1,2012-05-11
27285615,http://nepiac.nehu.ac.in/index.php,NEIHPID,0.965815055,Northeast India Helminth Parasite Information Database,0.971249071,Northeast India Helminth Parasite Information Database,0.971249071,1,2016-06-10
25931459,http://www.nii.ac.in/novptmenzy.html,novPTMenzy,0.971780777,,0,novPTMenzy,0.971780777,1,2015-04-29
23203877,http://crdd.osdd.net/raghava/npact,NPACT,0.997277677,Naturally Occurring Plant-based Anti-cancer Compound-Activity-Target database,0.987839665,NPACT,0.997277677,1,2012-11-29
33306802,http://www.organchem.csdb.cn/scdb/NPBS,NPBS,0.996700525,Natural Products & Biological Sources,0.790207267,NPBS,0.996700525,1,2020-12-01
28184254,http://silver.sejong.ac.kr/npcare,NPCARE,0.992175639,,0,NPCARE,0.992175639,1,2017-01-05
25178289,http://npcdb.snu.ac.kr,NPCDB,0.993397549,Native Pig and Chicken Breed Database,0.977203727,NPCDB,0.993397549,1,2014-10-01
30354114,http://nr-dbind.drugdesign.fr,NR-DBIND,0.99506779,Nuclear Receptors Database Including Negative Data,0.977114015,NR-DBIND,0.99506779,1,2018-11-06
25262355,http://proline.biochem.iisc.ernet.in/NRICHD,NrichD,0.996541321,,0,NrichD,0.996541321,1,2014-09-27
24666037,http://nrlist.drugdesign.fr,NRLiSt BDB,0.936061025,,0,NRLiSt BDB,0.936061025,1,2014-03-25
27899613,http://www.bio-bigdata.net/nsdna,NSDNA,0.996830682,Nervous System Disease NcRNAome Atlas,0.991699129,NSDNA,0.996830682,1,2016-11-28
22369214,http://nsltpdb.life.nthu.edu.tw,nsLTPDB,0.937543948,plant non-specific lipid transfer protein database,0.758426607,nsLTPDB,0.937543948,1,2012-01-17
23084778,http://www.nsort.org/db,NSort/DB,0.925428107,,0,NSort/DB,0.925428107,1,2012-07-25
30335176,http://bigd.big.ac.cn/nucmap,NucMap,0.996892318,nucleosome positioning map,0.91362164,NucMap,0.996892318,1,2019-01-01
34120586,http://compbio-zhanglab.org/NUCOME,NUCOME,0.996816218,,0,NUCOME,0.996816218,1,2021-06-13
23196988,http://shark.abl.ku.edu/nurbs,NURBS,0.996146083,,0,NURBS,0.996146083,1,2012-11-29
29739837,http://nvertx.kahikai.org,NvERTx,0.99687469,Nematostella vectensis Embryogenesis and Regeneration Transcriptomics,0.891611405,NvERTx,0.99687469,1,2018-05-17
33442735,http://oglcnac.org,O-GlcNAcAtlas,0.984077953,,0,O-GlcNAcAtlas,0.984077953,1,2021-08-01
28365722,http://ocappidb.uca.works,OCaPPI-Db,0.996962115,Oligonucleotide Capture Probes for Pathogen Identification Database,0.991928976,OCaPPI-Db,0.996962115,1,2017-01-01
34241085,http://oscar.as.uky.edu,OCELOT,0.996991932,Organic Crystals in Electronic and,0.949127361,OCELOT,0.996991932,1,2021-05-01
32974523,http://ocins.cftri.com/ocins,Ocins,0.64978832,,0,Ocins,0.64978832,1,2019-06-13
25604238,http://ocri-genomics.org/ocsESTdb,ocsESTdb,0.997286081,,0,ocsESTdb,0.997286081,1,2015-01-21
26995712,http://csbg.cnb.csic.es/odcs,ODCs,0.995768189,Orphan Disease Connections,0.98984336,ODCs,0.995768189,1,2016-03-16
31662803,http://db.cger.nies.go.jp/dataset/ODIAC,ODIAC,0.977021754,Open-source Data Inventory for Anthropogenic CO2,0.870113115,ODIAC,0.977021754,1,2018-01-18
32324748,http://www.odobd.org,OdoBD,0.832681954,,0,OdoBD,0.832681954,1,2020-04-23
33247934,http://ogda.ytu.edu.cn,OGDA,0.98520869,Organelle Genome Database for Algae,0.973292843,OGDA,0.98520869,1,2020-11-01
26827236,http://www.bioinfo-cbs.org/ogdd,OGDD,0.991602957,Olive Genetic Diversity Database,0.950038569,OGDD,0.991602957,1,2016-01-30
30535146,http://ogob.ie,OGOB,0.957013845,Oomycete Gene Order Browser,0.890639731,OGOB,0.957013845,1,2019-01-01
33581334,"http://www.oglyp.org/, http://www.oglyp.org/download.php",OGP,0.993771553,,0,OGP,0.993771553,1,2021-02-10
31566225,http://ogrdb.airr-community.org,OGRDB,0.995836377,Germline Receptor Database,0.822012579,OGRDB,0.995836377,1,2020-01-01
27234245,http://qtaro.abr.affrc.go.jp/ogro,OGRO,0.748835266,,0,OGRO,0.748835266,1,2012-09-24
31612943,http://ohnologs.curie.fr,OHNOLOGS,0.941329122,,0,OHNOLOGS,0.941329122,1,2020-01-01
"25399418, 29106550, 33174605",http://omabrowser.org,OMA,0.997215748,Orthologous Matrix,0.856745347,OMA,0.997215748,3,2021-01-01
28182744,http://omdb.diracmaterials.org,OMDB,0.992427528,Organic materials database,0.874303088,OMDB,0.992427528,1,2017-02-09
32556221,http://occupationalcohorts.net,OMEGA-NET,0.988661706,,0,OMEGA-NET,0.988661706,1,2020-07-01
25024350,http://omictools.com,OMICtools,0.998182535,,0,OMICtools,0.998182535,1,2014-07-14
25428349,http://omim.org,OMIM,0.977684259,Online Mendelian Inheritance in Man,0.973285995,OMIM,0.977684259,1,2014-11-26
33749993,http://omnipathdb.org,OmniPath,0.994131088,,0,OmniPath,0.994131088,1,2021-03-01
27515825,http://www.scfbio-iitd.res.in/software/onco/NavSite/index.htm,Onco-Regulon,0.983626167,,0,Onco-Regulon,0.983626167,1,2016-08-10
30445567,http://www.oncobase.biols.ac.cn,OncoBase,0.998138845,,0,OncoBase,0.998138845,1,2019-01-01
24651967,http://bioinfo.au.tsinghua.edu.cn/oncomirdb/Contact,oncomiRDB,0.994694889,,0,oncomiRDB,0.994694889,1,2014-03-20
24428888,http://tdb.ccmb.res.in/OncomiRdbB/index.htm,OncomiRdbB,0.993847489,,0,OncomiRdbB,0.993847489,1,2014-01-15
29657279,http://rna.sysu.edu.cn/onconcrna,oncoNcRNA,0.992065489,,0,oncoNcRNA,0.992065489,1,2017-02-07
29186335,http://oncoppi.emory.edu,OncoPPi,0.987840295,,0,OncoPPi,0.987840295,1,2018-04-01
32597311,http://bioinformatics.zju.edu.cn/OncotRF,OncotRF,0.998194695,,0,OncotRF,0.998194695,1,2020-06-28
31195415,http://www.prostata-ca.net,Onkonet,0.994386017,,0,Onkonet,0.994386017,1,2019-06-13
26637529,http://www.onrldb.org,ONRLDB,0.997567415,Orphan Nuclear Receptor Ligand Binding Database,0.977192277,ONRLDB,0.997567415,1,2015-12-04
24271386,http://bhapp.c2b2.columbia.edu/OnTheFly/index.php,OnTheFly,0.997192144,,0,OnTheFly,0.997192144,1,2013-11-22
31831730,http://www.odonatephenotypicdatabase.org,OPD,0.9961472,Odonate Phenotypic Database,0.971511943,OPD,0.9961472,1,2019-12-12
33361798,http://octad.org,OCTAD,0.955712438,Open Cancer TherApeutic Discovery,0.961413613,Open Cancer TherApeutic Discovery,0.961413613,1,2020-12-23
33045747,http://genetics.opentargets.org,Open Targets Genetics,0.843843058,Targets,0.592151999,Open Targets Genetics,0.843843058,1,2021-01-01
32780568,http://openprot.org,OpenProt,0.995658994,,0,OpenProt,0.995658994,1,2020-09-01
26496950,http://opentein.hgc.jp,OpenTein,0.988018394,Teratoma Investigation,0.906912729,OpenTein,0.988018394,1,2015-10-22
21890895,"http://opm.phar.umich.edu, http://opm.phar.umich.edu/server.php",OPM,0.993578792,Orientations of Proteins in Membranes,0.970261431,OPM,0.993578792,1,2011-09-02
30760842,http://ssr.icar.gov.in/index.php,OpSatdb,0.978444099,,0,OpSatdb,0.978444099,1,2019-02-13
23272737,http://www.optimas-bioenergy.org/optimas_dw,OPTIMAS-DW,0.971398151,,0,OPTIMAS-DW,0.971398151,1,2012-12-29
29913065,http://www.optobase.org,OptoBase,0.9975577,,0,OptoBase,0.9975577,1,2018-07-03
21735248,http://www.utwente.nl/choir/orchestra,ORchestra,0.99726969,,0,ORchestra,0.99726969,1,2011-07-07
32693783,http://order.jic.ac.uk,ORDER,0.97873052,Oilseed Rape Developmental Expression Resource,0.972284428,ORDER,0.97873052,1,2020-07-21
26578589,http://www.oreganno.org,ORegAnno,0.998606801,Open Regulatory Annotation database,0.859214735,ORegAnno,0.998606801,1,2015-11-17
25313158,http://mips.helmholtz-muenchen.de/Organ_System_Heterogeneity,,0,Organ System Heterogeneity,0.808443427,Organ System Heterogeneity,0.808443427,1,2014-10-13
31724725,http://rnabiology.ircm.qc.ca/oRNAment,oRNAment,0.992074907,,0,oRNAment,0.992074907,1,2020-01-01
30380106,http://lbgi.fr/orthoinspectorv3,OrthoInspector,0.992683411,,0,OrthoInspector,0.992683411,1,2019-01-01
23203876,http://www.pathogenomics.sfu.ca/ortholugedb,OrtholugeDB,0.973012209,,0,OrtholugeDB,0.973012209,1,2012-11-29
24723423,http://www.orthomam.univ-montp2.fr,OrthoMaM,0.997223616,,0,OrthoMaM,0.997223616,1,2014-04-09
23203890,http://www.genoportal.org/PSSP/index.do,OrysPSSP,0.995186687,,0,OrysPSSP,0.995186687,1,2012-11-29
21486466,http://oryzapg.iab.keio.ac.jp,OryzaPG,0.995268643,,0,OryzaPG,0.995268643,1,2011-04-12
31086734,http://biokb.ncpsb.org/osteoporosis,OsteoporosAtlas,0.993293166,,0,OsteoporosAtlas,0.993293166,1,2019-04-26
22768977,http://www.eumicrobedb.org/transcripts,OTD,0.98326385,Oomycete Transcriptomics Database,0.776904251,OTD,0.98326385,1,2012-07-06
29069459,http://overgenedb.amu.edu.pl,OverGeneDB,0.993383467,,0,OverGeneDB,0.993383467,1,2018-01-01
24174541,http://pmite.hzau.edu.cn/django/mite,P-MITE,0.894164824,plant MITE databases,0.776570714,P-MITE,0.894164824,1,2013-10-29
29855811,http://p-pal.di.uminho.pt/tools,P-PAL,0.997003108,Procura-PALavras,0.787817964,P-PAL,0.997003108,1,2018-08-01
25324303,http://www.p2cs.org,P2CS,0.982351462,prokaryotic two-component systems,0.689270794,P2CS,0.982351462,1,2014-10-16
23153078,http://www.p2tf.org,P2TF,0.991170208,Predicted Prokaryotic Transcription Factors,0.982642752,P2TF,0.991170208,1,2012-11-15
34332522,http://clinicaltrials.gov/ct2/show/record/NCT04675918?cond=pediatric+cardiac+arrest&draw=2&rank=10,PACHIN,0.991595972,Pediatric In-Hospital Cardiac Arrest International Registry,0.979042335,PACHIN,0.991595972,1,2021-07-31
30134653,http://chemyang.ccnu.edu.cn/ccb/database/PADFrag,PADFrag,0.997416735,Pesticide And Drug Fragments,0.979545602,PADFrag,0.997416735,1,2018-09-06
23046413,http://bio.informatics.iupui.edu/PAGED,PAGED,0.99276948,Pathway And Gene Enrichment Database,0.900361799,PAGED,0.99276948,1,2012-09-11
24312499,http://bioinf.xmu.edu.cn/PaGenBase,PaGenBase,0.997129798,,0,PaGenBase,0.997129798,1,2013-12-02
26072489,http://discovery.informatics.iupui.edu/PAGER,PAGER,0.964891553,,0,PAGER,0.964891553,1,2015-06-01
33245774,http://discovery.informatics.uab.edu/PAGER-CoV,PAGER-CoV,0.984723121,,0,PAGER-CoV,0.984723121,1,2021-01-01
25336619,http://www.paidb.re.kr,PAIDB,0.989453137,Pathogenicity Island Database,0.901366401,PAIDB,0.989453137,1,2014-10-21
30239681,http://palmxplore.mpob.gov.my,PalmXplore,0.977348566,,0,PalmXplore,0.977348566,1,2018-01-01
29106626,http://pseudomonas.umaryland.edu,PAMBD,0.997342527,Pseudomonas aeruginosaMetabolome Database,0.988374015,PAMBD,0.997342527,1,2018-01-01
30874591,http://bioinfo.icgeb.res.in/pamirdb,PAmiRDB,0.994146883,,0,PAmiRDB,0.994146883,1,2019-03-15
31373607,http://db.cngb.org/pird,PIRD,0.95986867,Pan Immune Repertoire Database,0.967511244,Pan Immune Repertoire Database,0.967511244,1,2020-02-01
30203047,http://bioinfo.life.hust.edu.cn/Pancan-meQTL,Pancan-meQTL,0.99280415,,0,Pancan-meQTL,0.99280415,1,2019-01-01
29036324,http://bioinfo.life.hust.edu.cn/PancanQTL,PancanQTL,0.996932268,,0,PancanQTL,0.996932268,1,2018-01-01
33294866,http://www.pancreatlas.org,Pancreatlas,0.996841073,,0,Pancreatlas,0.996841073,1,2020-10-05
30349509,http://www.bioinfo.iicb.res.in/pangfr-hm,PanGFR-HM,0.976677001,,0,PanGFR-HM,0.976677001,1,2018-10-08
25102069,http://panoramaweb.org,Panorama,0.978761613,,0,Panorama,0.978761613,1,2014-08-18
29487113,http://panoramaweb.org/public.url,Panorama Public,0.976007561,,0,Panorama Public,0.976007561,1,2018-02-27
21731755,http://www4a.biotec.or.th/PASNP,PanSNPdb,0.997955024,sian,0.570886314,PanSNPdb,0.997955024,1,2011-06-23
31733062,http://paramecium.i2bc.paris-saclay.fr,ParameciumDB,0.996724844,,0,ParameciumDB,0.996724844,1,2020-01-01
24923818,http://crdd.osdd.net/raghava/parapep,ParaPep,0.996673524,,0,ParaPep,0.996673524,1,2014-06-12
21593080,http://www2.cancer.ucl.ac.uk/Parkinson_Db2,ParkDB,0.997004271,,0,ParkDB,0.997004271,1,2011-05-18
23448274,"http://hi.ustc.edu.cn:8080/PASmiR, http://pcsb.ahau.edu.cn:8080/PASmiR",PASmiR,0.993088782,,0,PASmiR,0.993088782,1,2013-03-01
33363449,http://musaelab.ca/pass-database,PASS,0.929875195,,0,PASS,0.929875195,1,2020-12-08
31733064,http://ophid.utoronto.ca/pathDIP,PathDIP,0.994651794,,0,PathDIP,0.994651794,1,2020-01-01
34521345,http://pathfams.uwaterloo.ca,PathFams,0.991846502,,0,PathFams,0.991846502,1,2021-09-14
31160594,http://patho.phenomebrowser.net,PathoPhenoDB,0.995027721,henomebrowser,0.623123646,PathoPhenoDB,0.995027721,1,2019-06-03
24727366,http://www.pathoplant.de/expression_analysis.php,PathoPlant,0.994976938,,0,PathoPlant,0.994976938,1,2014-04-10
27625390,http://pathoyeastract.org,PathoYeastract,0.99473387,Search for Transcriptional Regulators And,0.811140098,PathoYeastract,0.99473387,1,2016-09-12
25591449,http://proteomeview.hupo.org.cn/PathPPI/PathPPI.html,PathPPI,0.955567122,,0,PathPPI,0.955567122,1,2015-01-15
31647099,http://www.pathwaycommons.org,Pathway Commons,0.995383561,,0,Pathway Commons,0.995383561,1,2020-01-01
30395323,http://www.patlas.site,pATLAS,0.996197641,,0,pATLAS,0.996197641,1,2019-01-01
"23093593, 28053164",http://pave.niaid.nih.gov,PaVE,0.990848164,Papillomavirus Episteme,0.861218005,PaVE,0.990848164,2,2016-10-05
22535208,http://pax-db.org,PaxDb,0.987990916,,0,PaxDb,0.987990916,1,2012-04-24
31950190,http://www.sysbio.org.cn/pcalistdb,PCaLiStDB,0.995350957,PCa,0.603868067,PCaLiStDB,0.995350957,1,2020-01-01
32810235,"http://pcat.zhenglab.info, http://www.pedtranscriptome.org",PCAT,0.967368126,PDX for Childhood Cancer Therapeutics,0.790382832,PCAT,0.967368126,1,2021-01-01
22800569,http://strees.protres.ru,PCBOST,0.969115496,Protein Classification Based on Structural Trees,0.917069605,PCBOST,0.969115496,1,2012-07-16
24839966,http://www.pancreaticcancerdatabase.org,PCD,0.993127882,Pancreatic Cancer Database,0.967810631,PCD,0.993127882,1,2014-05-19
"22674824, 27613420",http://pcddb.cryst.bbk.ac.uk,PCDDB,0.998229384,Protein Circular Dichroism Data Bank,0.960739791,PCDDB,0.998229384,2,2016-09-08
23282181,http://h-invitational.jp/hinv/pcdq,PCDq,0.992855191,complex,0.558051407,PCDq,0.992855191,1,2012-12-12
28053167,http://bis.zju.edu.cn/pcernadb/index.jsp,PceRBase,0.983400321,ceRNA database,0.803619842,PceRBase,0.983400321,1,2016-10-07
24569397,http://crdd.osdd.net/raghava/pcmdb,PCMdb,0.994843006,Pancreatic Cancer Methylation Database,0.990767524,PCMdb,0.994843006,1,2014-02-26
28011869,http://pcomdb.lowtem.hokudai.ac.jp/proteins/top,PCoM-DB,0.992738867,protein co-migration database,0.720944236,PCoM-DB,0.992738867,1,2017-01-01
31725861,http://pcosbase.org,PCOSBase,0.996945679,,0,PCOSBase,0.996945679,1,2017-01-01
26578565,http://pcoskb.bicnirrh.res.in,PCOSKB,0.997247696,,0,PCOSKB,0.997247696,1,2015-11-17
32895427,http://www.pcoskb.bicnirrh.res.in,PCOSKBR2,0.997740662,PolyCystic Ovary Syndrome KnowledgeBase,0.975534484,PCOSKBR2,0.997740662,1,2020-09-07
33997360,http://p450.biodesign.ac.cn,PCPD,0.983033021,Plant cytochrome P450 database,0.944938992,PCPD,0.983033021,1,2021-04-24
28365721,http://bdg.hfut.edu.cn/pcppi/index.html,PCPPI,0.994418144,Penicillium -Crop Protein-Protein Interactions,0.860982812,PCPPI,0.994418144,1,2017-01-01
29040761,http://systemsbiology.cau.edu.cn/chromstates,PCSD,0.967814763,Plant Chromatin State Database,0.940431786,PCSD,0.967814763,1,2018-01-01
25551368,http://bioinfo.hrbmu.edu.cn/pd_ngsatlas,PD_NGSAtlas,0.995458275,,0,PD_NGSAtlas,0.995458275,1,2014-12-31
32404014,http://bioinfo.bdu.ac.in/pb3,PDB-2-PBv3.0,0.936054283,,0,PDB-2-PBv3.0,0.936054283,1,2020-04-01
25301850,http://www.pdbbind-cn.org,PDBbind,0.995774388,,0,PDBbind,0.995774388,1,2014-10-09
26476444,http://pdbe.org,PDBe,0.99717021,,0,PDBe,0.99717021,1,2015-10-17
31584092,http://pdbe-kb.org,PDBe-KB,0.995546019,Protein Data Bank in Europe-Knowledge Base,0.907250391,PDBe-KB,0.995546019,1,2020-01-01
26615193,http://pdbflex.org,PDBFlex,0.998265803,,0,PDBFlex,0.998265803,1,2015-11-28
"21976737, 27789697",http://pdbj.org,PDBj,0.996294558,Protein Data Bank Japan,0.880288279,PDBj,0.996294558,2,2016-10-26
23203988,http://pdbtm.enzim.hu,PDBTM,0.995859504,Protein Data Bank of transmembrane proteins,0.802712626,PDBTM,0.995859504,1,2012-11-30
26504143,http://biomine.ece.ualberta.ca/PDID,PDID,0.99190706,Protein-Drug Interaction Database,0.975201716,PDID,0.99190706,1,2015-10-26
32103267,http://drosophila.biomedtzc.cn,PDIR,0.982636213,Predicted Drosophila Interactome Resource,0.975733578,PDIR,0.982636213,1,2020-01-01
33304468,http://ageing.shinyapps.io/pdmethdb,PDmethDB,0.997210741,Parkinson's Disease Methylation Database,0.937413712,PDmethDB,0.997210741,1,2020-11-20
30115014,http://pdumbase.gdcb.iastate.edu,PdumBase,0.998220384,,0,PdumBase,0.998220384,1,2018-08-16
29743053,http://www.picb.ac.cn/PDXliver,PDXliver,0.993864596,,0,PDXliver,0.993864596,1,2018-05-09
29699484,http://www.actrec.gov.in:8080/pdzscape,PDZBase,0.993412837,,0,PDZBase,0.993412837,1,2018-04-25
24174539,http://pedb.vib.be,pE-DB,0.995654404,,0,pE-DB,0.995654404,1,2013-10-29
29216377,http://hpc-bioinformatics.cineca.it/peach,PeachVar-DB,0.993295565,,0,PeachVar-DB,0.993295565,1,2018-01-01
22712730,http://bioinfolab.muohio.edu/txid3818v1,PeanutDB,0.997910798,,0,PeanutDB,0.997910798,1,2012-06-19
29126123,http://www.unimd.org/pedam,PedAM,0.973055482,Pediatric Disease Annotations & Medicines,0.695434553,PedAM,0.973055482,1,2018-01-01
26073932,http://pedican.bioinfo-minzhao.org,Pedican,0.98098731,of pediatric cancers,0.786508222,Pedican,0.98098731,1,2015-06-15
26048622,http://www.pediatricmri.nih.gov,PedsDTI,0.868158847,NIH MRI study of normal brain development,0.851746321,PedsDTI,0.868158847,1,2015-06-03
34504668,http://combio.snu.ac.kr/pen,PEN,0.994843125,Protein-gene Expression Nexus,0.95734026,PEN,0.994843125,1,2021-08-17
29455297,http://www.pep725.eu,PEP725,0.994008164,Pan European Phenological database,0.893914139,PEP725,0.994008164,1,2018-02-18
29982280,http://huanglab.phys.hust.edu.cn/pepbdb,PepBDB,0.992508531,Peptide Binding DataBase,0.660811494,PepBDB,0.992508531,1,2019-01-01
23696878,http://wukong.tongji.edu.cn/pepid,PEpiD,0.998079658,Prostate Epigenetic Database,0.979941408,PEpiD,0.998079658,1,2013-05-16
27819351,http://crdd.osdd.net/raghava/peplife,PEPlife,0.99723953,,0,PEPlife,0.99723953,1,2016-11-07
33647438,http://peptherdia.herokuapp.com,PepTherDia,0.833288401,,0,PepTherDia,0.833288401,1,2021-02-26
24939129,http://www.peptideatlas.org,PeptideAtlas,0.972864509,,0,PeptideAtlas,0.972864509,1,2014-06-17
24406170,http://peptisite.ucsd.edu,PeptiSite,0.997222483,,0,PeptiSite,0.997222483,1,2014-01-06
31629694,http://bioinformatics.biol.uoa.gr/db=permemdb,PerMemDB,0.997093499,,0,PerMemDB,0.997093499,1,2019-10-17
31259547,http://permm.phar.umich.edu,PerMM,0.995338023,,0,PerMM,0.995338023,1,2019-07-01
23180785,http://peroxibase.toulouse.inra.fr,PeroxiBase,0.998095334,,0,PeroxiBase,0.998095334,1,2012-11-24
33080028,http://dianalab.e-ce.uth.gr/peryton,Peryton,0.997871995,,0,Peryton,0.997871995,1,2021-01-01
23084601,http://bejerano.stanford.edu/pesnpdb,PESNPdb,0.998070478,,0,PESNPdb,0.998070478,1,2012-10-18
27936097,http://petmbase.org,PeTMbase,0.988303959,,0,PeTMbase,0.988303959,1,2016-12-09
25198774,http://pfaldb.jnu.ac.in,PfalDB,0.975739539,,0,PfalDB,0.975739539,1,2014-01-01
30733462,http://lee.kias.re.kr,PFDB,0.996777177,protein folding kinetics database,0.818020368,PFDB,0.996777177,1,2019-02-07
20672376,http://pfs.nus.edu.sg,pfSNP,0.996151626,SNPs,0.563585818,pfSNP,0.996151626,1,2011-01-01
27824078,http://wgmlstdb.imst.nsysu.edu.tw,PGAdb-builder,0.779213417,,0,PGAdb-builder,0.779213417,1,2016-11-08
21765097,http://nwrce.org/pgat,PGAT,0.996497869,Prokaryotic-genome Analysis Tool,0.875871877,PGAT,0.996497869,1,2011-07-15
"23180799, 27987177",http://chibba.agtec.uga.edu/duplication,PGDD,0.996008992,Plant Genome Duplication Database,0.988166434,PGDD,0.996008992,2,2017-01-01
31584086,"http://www.pgghan.org, http://www.hanchinesegenomes.org",PGG.Han,0.980565399,,0,PGG.Han,0.980565399,1,2020-01-01
29112749,http://www.pggpopulation.org,PGG.Population,0.989457592,,0,PGG.Population,0.989457592,1,2018-01-01
31640808,http://www.pggsnv.org,PGG.SNV,0.993890333,,0,PGG.SNV,0.993890333,1,2019-10-22
29223505,http://www.pakmutation.com,PGMD,0.981539965,Pakistan Genetic Mutation Database,0.853109753,PGMD,0.981539965,1,2017-12-07
28365761,http://phagesdb.org,PhagesDB,0.997792363,Actinobacteriophage Database,0.878269814,PhagesDB,0.997792363,1,2017-03-01
21624156,http://purl.bioontology.org/ontology/PHARE,PHARE-KB,0.872125208,,0,PHARE-KB,0.872125208,1,2011-05-17
31584089,http://db.phasep.pro,PhaSepDB,0.996137023,,0,PhaSepDB,0.996137023,1,2020-01-01
31612960,http://phasepro.elte.hu,PhaSePro,0.996815085,,0,PhaSePro,0.996815085,1,2020-01-01
27026615,http://phekb.org,PheKB,0.997518778,Phenotype KnowledgeBase,0.822092161,PheKB,0.997518778,1,2016-03-28
33245779,http://phelige.com,PheLiGe,0.99728775,,0,PheLiGe,0.99728775,1,2021-01-01
21507258,http://phemadb.sourceforge.net,PheMaDB,0.986041546,Phenotype,0.610215828,PheMaDB,0.986041546,1,2011-04-20
23378291,http://phenodb.net,PhenoDB,0.997127712,Mendelian Inheritance in,0.610693395,PhenoDB,0.997127712,1,2013-03-04
29370821,http://mips.helmholtz-muenchen.de/phenodis,PhenoDis,0.995657861,,0,PhenoDis,0.995657861,1,2018-01-25
31228159,http://phenogen.org,PhenoGen,0.95278728,Rat,0.555455029,PhenoGen,0.95278728,1,2019-01-01
22009677,http://phenom.ccbr.utoronto.ca,PhenoM,0.993650556,Phenomics of yeast Mutants,0.973869509,PhenoM,0.993650556,1,2011-10-18
26251998,http://phenomecentral.org,PhenomeCentral,0.995991707,,0,PhenomeCentral,0.995991707,1,2015-08-31
22255115,http://faculty.neu.edu.cn/bmie/han/PhenOMIM,PHENOMIM,0.989852965,,0,PHENOMIM,0.989852965,1,2011-01-01
31642469,http://www.biosino.org/PhenoModifier,PhenoModifier,0.996493459,,0,PhenoModifier,0.996493459,1,2020-01-01
28748223,http://www.phenoplasm.org,PhenoPlasm,0.98693198,,0,PhenoPlasm,0.98693198,1,2017-07-24
21554668,http://bioweb.supagro.inra.fr/phenopsis,PHENOPSIS,0.950341225,,0,PHENOPSIS,0.950341225,1,2011-05-09
31307376,http://phenpath.biocomp.unibo.it,PhenPath,0.98982805,,0,PhenPath,0.98982805,1,2019-07-16
25414340,http://www.phi-base.org,PHI-base,0.987774253,Pathogen-Host Interactions database,0.932421378,PHI-base,0.987774253,1,2014-11-20
23497033,http://www.phibiotics.org,phiBIOTICS,0.983398318,,0,phiBIOTICS,0.983398318,1,2013-03-06
26225242,http://cadd.pharmacy.nankai.edu.cn/phin,PhIN,0.994730279,protein pharmacology interaction network database,0.937448184,PhIN,0.994730279,1,2015-03-18
30055873,http://www.scbit.org/phopepmass/index.html,PhoPepMass,0.996143401,,0,PhoPepMass,0.996143401,1,2018-07-19
23172287,http://phosphat.mpimp-golm.mpg.de,PhosPhAt,0.993283868,,0,PhosPhAt,0.993283868,1,2012-11-20
23674503,http://www.phosphogrid.org,PhosphoGRID,0.998093545,,0,PhosphoGRID,0.998093545,1,2013-05-13
24227675,http://www.phosphonetworks.org,PhosphoNetworks,0.997868598,,0,PhosphoNetworks,0.997868598,1,2013-11-13
33104790,http://phycocosm.jgi.doe.gov,PhycoCosm,0.996997952,,0,PhycoCosm,0.996997952,1,2021-01-01
24275491,http://phylomedb.org,PhylomeDB,0.996954501,,0,PhylomeDB,0.996954501,1,2013-11-25
26117828,http://www.bioinfo.org/phyloNoncode,PhyloNONCODE,0.804293454,,0,PhyloNONCODE,0.804293454,1,2015-06-27
24771669,http://g2im.u-clermont1.fr/phylopdb,PhylOPDb,0.997332573,,0,PhylOPDb,0.997332573,1,2014-04-26
26980519,http://www.compsysbio.org/phylopro,PhyloPro,0.998065591,,0,PhyloPro,0.998065591,1,2016-03-15
26441671,http://physiome.jp,Physiome.jp,0.977062356,,0,Physiome.jp,0.977062356,1,2015-09-09
25740460,http://phytoref.fr,PhytoREF,0.99713105,,0,PhytoREF,0.99713105,1,2015-04-06
24870500,http://www.lea.esalq.usp.br/phytoseiidae,,0,Phytoseiidae database,0.598889927,Phytoseiidae database,0.598889927,1,2014-05-15
30576486,http://phytotypedb.bio.unipd.it,PhytoTypeDB,0.998071671,,0,PhytoTypeDB,0.998071671,1,2018-01-01
22110026,http://www.phytozome.net,Phytozome,0.998088956,,0,Phytozome,0.998088956,1,2011-11-22
21801404,http://www-cryst.bioc.cam.ac.uk/piccolo,PICCOLO,0.993021965,,0,PICCOLO,0.993021965,1,2011-07-29
29077937,http://pickles.hart-lab.org,PICKLES,0.996508896,CRISPR Knockout,0.593691432,PICKLES,0.996508896,1,2018-01-01
23826978,http://bioinformatics.psb.ugent.be/pico-plaza,pico-PLAZA,0.990684529,,0,pico-PLAZA,0.990684529,1,2013-07-04
34111777,http://biodb.sdau.edu.cn/PID/index.php,PID,0.98083353,Plant Intron Database,0.959512129,PID,0.98083353,1,2021-06-05
