"re3data_ID","type","certificate","repositoryURL","repositoryName","subject","providerType","dataLicenseName","databaseAccessType","dataAccessType","policyName","description"
"r3d100011087","disciplinary","","https://dorina.mdc-berlin.de/","doRiNA","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20105 General Genetics_AND_203 Zoology_AND_20306 Animal Genetics, Cell and Developmental Biology_AND_204 Microbiology, Virology and Immunology_AND_20401 Metabolism, Biochemistry and Genetics of Microorganisms_AND_205 Medicine_AND_20503 Human Genetics_AND_21 Biology_AND_22 Medicine","dataProvider_AND_serviceProvider","Copyrights","open","open","Tutorials","doRiNA is a database of transcriptome-wide binding site data for RNA binding proteins and microRNAs"
"r3d100011089","disciplinary","","http://www.genomernai.org/","GenomeRNAi","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20105 General Genetics_AND_203 Zoology_AND_20306 Animal Genetics, Cell and Developmental Biology_AND_205 Medicine_AND_20503 Human Genetics_AND_21 Biology_AND_22 Medicine","dataProvider","CC","open","open","Genome RNAi download information","GenomeRNAi is a database containing phenotypes from RNA interference (RNAi) screens in Drosophila and Homo sapiens. In addition, the database provides an updated resource of RNAi reagents and their predicted quality."
"r3d100011091","institutional","DINI Certificate","https://depositonce.tu-berlin.de/","DepositOnce","1 Humanities and Social Sciences_AND_2 Life Sciences_AND_3 Natural Sciences_AND_4 Engineering Sciences","dataProvider","CC_AND_Copyrights","open","embargoed_AND_open","Berlin Declaration on Open Access to Knowledge in the Sciences and Humanities_AND_Handlungsempfehlungen zur Umsetzung der Forschungsdaten-Policy der Technischen Universität Berlin","""Deposit Once"" is the repository for research data and publications of TU Berlin. It is an institutional repository for deposition and storage of research data from many different disciplines. ""Deposit Once"" is also a service platform that provides value-added services - including the reusability of existing data, automated workflows for the detection of research results and other added values ​​for the scientists / inside."
"r3d100011094","disciplinary","WDS","http://www.oceannetworks.ca/","Ocean Networks Canada","2 Life Sciences_AND_203 Zoology_AND_21 Biology_AND_3 Natural Sciences_AND_313 Atmospheric Science and Oceanography_AND_31302 Oceanography_AND_317 Geography_AND_318 Water Research_AND_34 Geosciences (including Geography)_AND_4 Engineering Sciences_AND_402 Mechanics and Constructive Mechanical Engineering_AND_40204 Acoustics_AND_407 Systems Engineering_AND_41 Mechanical and industrial Engineering_AND_44 Computer Science, Electrical and System Engineering","dataProvider_AND_serviceProvider","Copyrights_AND_other","open","open_AND_restricted","Data Policy","Ocean Networks Canada maintains several observatories installed in three different regions in the world's oceans. All three observatories are cabled systems that can provide power and high bandwidth communiction paths to sensors in the ocean. The infrastructure supports near real-time observations from multiple instruments and locations distributed across the Arctic, NEPTUNE and VENUS observatory networks.
These observatories collect data on physical, chemical, biological, and geological aspects of the ocean over long time periods, supporting research on complex Earth processes in ways not previously possible."
"r3d100011095","disciplinary_AND_institutional","","https://odin.jrc.ec.europa.eu/odin/index.jsp","ODIN","3 Natural Sciences_AND_31 Chemistry_AND_32 Physics_AND_4 Engineering Sciences_AND_43 Materials Science and Engineering","serviceProvider","other","restricted","restricted","COMMISSION DECISION of 12 December 2011 on the reuse of Commission documents","The ODIN Portal hosts scientific databases in the domains of structural materials and hydrogen research and is operated on behalf of the European energy research community by the Joint Research Centre, the European Commission's in-house science service providing independent scientific advice and support to policies of the European Union. 
ODIN contains engineering databases (Mat-Database, Hiad-Database, Nesshy-Database, HTR-Fuel-Database, HTR-Graphit-Database) and document management sites and other information related to European research in the area of nuclear and conventional energy."
"r3d100011098","disciplinary","","http://www.openml.org/","OpenML","1 Humanities and Social Sciences_AND_109 Education Sciences_AND_12 Social and Behavioural Sciences_AND_4 Engineering Sciences_AND_409 Computer Science_AND_44 Computer Science, Electrical and System Engineering","dataProvider","CC0","open","open_AND_restricted","OpenML documentation_AND_Terms of Use","OpenML is an open ecosystem for machine learning. By organizing all resources and results online, research becomes more efficient, useful and fun.
OpenML is a platform to share detailed experimental results with the community at large and organize them for future reuse. Moreover, it will be directly integrated in today’s most popular data mining tools (for now: R, KNIME, RapidMiner and WEKA). Such an easy and free exchange of experiments has tremendous potential to speed up machine learning research, to engender larger, more detailed studies and to offer accurate advice to practitioners. Finally, it will also be a valuable resource for education in machine learning and data mining."
"r3d100011099","institutional","","https://data.bris.ac.uk/data/","data.bris Research Data Repository","1 Humanities and Social Sciences_AND_2 Life Sciences_AND_3 Natural Sciences_AND_4 Engineering Sciences","dataProvider_AND_serviceProvider","CC_AND_other","open","open","Terms of Use","The data.bris Research Data Repository is an online digital repository of multi-disciplinary research datasets produced at the University of Bristol."
"r3d100011100","disciplinary_AND_institutional","","http://geoportal-glues.ufz.de/index.php","GLUES Geoportal","2 Life Sciences_AND_207 Agriculture, Forestry, Horticulture and Veterinary Medicine_AND_23 Agriculture, Forestry, Horticulture and Veterinary Medicine_AND_3 Natural Sciences_AND_313 Atmospheric Science and Oceanography_AND_315 Geophysics and Geodesy_AND_317 Geography_AND_34 Geosciences (including Geography)","dataProvider_AND_serviceProvider","CC_AND_ODC","open","open_AND_restricted","Licensing documents","This portal provides access to the GLUES Geodata Infrastructure (Glues GDI). The infrastructure is the common data and service platform for the international research program 'Sustainable Land Management'."
"r3d100011104","disciplinary_AND_other","other","http://www.wwpdb.org/","Worldwide Protein Data Bank","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20103 Cell Biology_AND_20104 Structural Biology_AND_20105 General Genetics_AND_205 Medicine_AND_21 Biology_AND_22 Medicine_AND_3 Natural Sciences_AND_301 Molecular Chemistry_AND_308 Optics, Quantum Optics and Physics of Atoms, Molecules and Plasmas_AND_31 Chemistry_AND_316 Geochemistry, Mineralogy and Crystallography_AND_32 Physics_AND_34 Geosciences (including Geography)","dataProvider_AND_serviceProvider","Public Domain","open","embargoed_AND_open","Core Trust Seal_AND_Worldwide Protein Data Bank Policy Statement Governing Integrative/Hybrid Methods Structure Depositions_AND_wwPDB Agreement_AND_wwPDB Privacy and Usage Policies","The Protein Data Bank (PDB) is an archive of experimentally determined three-dimensional structures of biological macromolecules that serves a global community of researchers, educators, and students. The data contained in the archive include atomic coordinates, crystallographic structure factors and NMR experimental data. Aside from coordinates, each deposition also includes the names of molecules, primary and secondary structure information, sequence database references, where appropriate, and ligand and biological assembly information, details about data collection and structure solution, and bibliographic citations. The Worldwide Protein Data Bank (wwPDB) consists of organizations that act as deposition, data processing and distribution centers for PDB data. Members are: RCSB PDB (USA), PDBe (Europe) and PDBj (Japan), and BMRB (USA). The wwPDB's mission is to maintain a single PDB archive of macromolecular structural data that is freely and publicly available to the global community."
"r3d100011105","disciplinary_AND_institutional","","https://www.ezrc.kit.edu/index.php","European Zebrafish Resource Center","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20103 Cell Biology_AND_20107 Bioinformatics and Theoretical Biology_AND_203 Zoology_AND_20306 Animal Genetics, Cell and Developmental Biology_AND_205 Medicine_AND_20532 Biomedical Technology and Medical Physics_AND_21 Biology_AND_22 Medicine_AND_3 Natural Sciences_AND_303 Physical and Theoretical Chemistry_AND_30301 Physical Chemistry of Molecules, Interfaces and Liquids - Spectroscopy, Kinetics_AND_31 Chemistry","dataProvider_AND_serviceProvider","Copyrights_AND_other","open","open_AND_restricted","MTA form","The EZRC at KIT houses the largest experimental fish facility in Europe with a capacity of more than 300,000 fish. Zebrafish stocks are maintained mostly as frozen sperm. Frequently requested lines are also kept alive as well as a selection of wildtype strains. Several thousand mutations in protein coding genes generated by TILLING in the Stemple lab of the Sanger Centre, Hinxton, UK and lines generated by ENU mutagenesis by the Nüsslein-Volhard lab in addition to transgenic lines and mutants generated by KIT groups or brought in through collaborations. We also accept submissions on an individual basis and ship fish upon request to PIs in Europe and elsewhere. EZRC also provides screening services and technologies such as imaging and high-throughput sequencing.  Key areas include automation of embryo handling and automated image acquisition and processing. Our platform also involves the development of novel microscopy techniques (e.g. SPIM, DSLM, robotic macroscope) to permit high-resolution, real-time imaging in 4D. By association with the ComPlat platform, we can support also chemical screens and offer libraries with up to 20,000 compounds in total for external users. As another service to the community the EZRC provides plasmids (cDNAs, transgenes, Talen, Crispr/cas9) maintained by the Helmholtz repository of Bioparts (HERBI) to the scientific community. In addition the fish facility keeps a range of medaka stocks, maintained by the Loosli  group."
"r3d100011107","disciplinary","","http://floodobservatory.colorado.edu/index.html","Dartmouth Flood Observatory","3 Natural Sciences_AND_315 Geophysics and Geodesy_AND_31502 Geodesy, Photogrammetry, Remote Sensing, Geoinformatics, Cartogaphy_AND_317 Geography_AND_318 Water Research_AND_34 Geosciences (including Geography)","dataProvider_AND_serviceProvider","CC","open","open","DFO mission","Space-based measurement and modeling of surface water for research, humanitarian, and water management application. 
The Observatory detects, maps, and measures major flood events world-wide using satellite remote sensing."
"r3d100011108","institutional_AND_other","","https://heidata.uni-heidelberg.de","heiDATA","1 Humanities and Social Sciences_AND_11 Humanities_AND_112 Economics_AND_113 Jurisprudence_AND_12 Social and Behavioural Sciences_AND_2 Life Sciences_AND_204 Microbiology, Virology and Immunology_AND_207 Agriculture, Forestry, Horticulture and Veterinary Medicine_AND_21 Biology_AND_22 Medicine_AND_23 Agriculture, Forestry, Horticulture and Veterinary Medicine_AND_3 Natural Sciences_AND_31 Chemistry_AND_32 Physics_AND_34 Geosciences (including Geography)_AND_4 Engineering Sciences_AND_44 Computer Science, Electrical and System Engineering","dataProvider_AND_serviceProvider","CC_AND_ODC","open","closed_AND_embargoed_AND_open_AND_restricted","Open Access Policy_AND_Research Data Policy","heiDATA is Heidelberg University’s research data repository. It is managed by the Competence Centre for Research Data, a joint institution of the University Library and the Computing Centre. All researchers affiliated with Heidelberg University can use this service for archiving and publishing their data."
"r3d100011109","disciplinary_AND_institutional","","http://isdc.gfz-potsdam.de/homepage/","Information System and Data Center","3 Natural Sciences_AND_315 Geophysics and Geodesy_AND_31502 Geodesy, Photogrammetry, Remote Sensing, Geoinformatics, Cartogaphy_AND_34 Geosciences (including Geography)","dataProvider_AND_serviceProvider","Copyrights_AND_other","open","open_AND_restricted","Grundsätze zum Umgang mit Forschungsdaten 
am Deutschen GeoForschungsZentrum 
GFZ_AND_How to get data","ISDC's online service portal is an access point for all manner of geoscientific geodata, its corresponding metadata, scientific documentation and software tools. The majority of the data and information, the portal currently offers to the public, are global geomonitoring products such as satellite orbit and Earth gravity field data as well as geomagnetic and atmospheric data for the exploration. These products for Earths changing system are provided via state-of-the art retrieval techniques. The projects hosted are: CHAMP, GGP, GRACE, GNSS, GGSP, GGOS, GPS-PDR, ICGEM, TerraSAR-x (TSX-TOR) and TanDEM-X."
"r3d100011110","disciplinary_AND_institutional","","https://www.gfz-potsdam.de/champ/","CHAMP","3 Natural Sciences_AND_315 Geophysics and Geodesy_AND_31502 Geodesy, Photogrammetry, Remote Sensing, Geoinformatics, Cartogaphy_AND_34 Geosciences (including Geography)","dataProvider","Public Domain_AND_other","restricted","restricted","Grundsätze zum Umgang mit Forschungsdaten 
am Deutschen GeoForschungsZentrum GFZ_AND_How to get data","CHAMP (CHAllenging Minisatellite Payload) is a German small satellite mission for geoscientific and atmospheric research and applications, managed by GFZ. With its highly precise, multifunctional and complementary payload elements (magnetometer, accelerometer, star sensor, GPS receiver, laser retro reflector, ion drift meter) and its orbit characteristics (near polar, low altitude, long duration) CHAMP will generate for the first time simultaneously highly precise gravity and magnetic field measurements over a 5 years period. This will allow to detect besides the spatial variations of both fields also their variability with time. The CHAMP mission had opened a new era in geopotential research and had become a significant contributor to the Decade of Geopotentials. In addition with the radio occultation measurements onboard the spacecraft and the infrastructure developed on ground, CHAMP had become a pilot mission for the pre-operational use of space-borne GPS observations for atmospheric and ionospheric research and applications in weather prediction and space weather monitoring. End of the mission of CHAMP was at September 19 2010, after ten years, two month and four days, after 58277 orbits."
"r3d100011111","disciplinary_AND_institutional","","http://isdc.gfz-potsdam.de/grace-isdc/","GRACE ISDC","3 Natural Sciences_AND_315 Geophysics and Geodesy_AND_31502 Geodesy, Photogrammetry, Remote Sensing, Geoinformatics, Cartogaphy_AND_34 Geosciences (including Geography)","dataProvider","Copyrights_AND_other","restricted","restricted","Grundsätze zum Umgang mit Forschungsdaten","The twin GRACE satellites were launched on March 17, 2002. Since that time, the GRACE Science Data System (SDS) has produced and distributed estimates of the Earth gravity field on an ongoing basis. These estimates, in conjunction with other data and models, have provided observations of terrestrial water storage changes, ice-mass variations, ocean bottom pressure changes and sea-level variations. This portal, together with PODAAC, is responsible for the distribution of the data and documentation for the GRACE project."
"r3d100011112","disciplinary_AND_institutional","","https://www.gfz-potsdam.de/en/section/space-geodetic-techniques/infrastructure/gnss-station-network/","GNSS  - ISDC","3 Natural Sciences_AND_315 Geophysics and Geodesy_AND_31502 Geodesy, Photogrammetry, Remote Sensing, Geoinformatics, Cartogaphy_AND_34 Geosciences (including Geography)","dataProvider","Copyrights","restricted","restricted","Grundsätze zum Umgang mit Forschungsdaten","The term GNSS (Global Navigation Satellite Systems) comprises the different navigation satellite systems like GPS, GLONAS and the future Galileo as well as rawdata from GNSS microwave receivers and processed or derived higher level products and required auxiliary data. The results of the GZF GNSS technology based projects are used as contribution for maintaining and studying the Earth rotational behavior and the global terrestial reference frame, for studying neotectonic processes along plate boundaries and the interior of plates and as input to short term weather forecasting and atmosphere/climate research. Currently only selected products like observation data, navigation data (ephemeriden), meteorological data as well as quality data with a limited spatial coverage are provided by the GNSS ISDC."
"r3d100011113","disciplinary_AND_institutional","","https://www.gfz-potsdam.de/en/section/space-geodetic-techniques/projects/grsp/","GGSP - ISDC","3 Natural Sciences_AND_315 Geophysics and Geodesy_AND_31502 Geodesy, Photogrammetry, Remote Sensing, Geoinformatics, Cartogaphy_AND_34 Geosciences (including Geography)","dataProvider","Copyrights","restricted","restricted","Grundsätze zum Umgang mit Forschungsdaten","The main function of the GGSP (Galileo Geodetic Service Provider) is to provide a terrestrial reference frame, in the broadest sense of the word, to both the Galileo Core System (GCS) as well as to the Galileo User Segment (all Galileo users). This implies that the GGSP should enable all users of the Galileo System, including the most demanding ones, to access and realise the GTRF with the precision required for their specific application. Furthermore, the GGSP must ensure the proper interfaces to all users of the GTRF, especially the geodetic and scientific user groups. In addition the GGSP must ensure the adherence to the defined standards of all its products. Last but not least the GGSP will play a key role to create awareness of the GTRF and educate users in the usage and realisation of the GTRF."
"r3d100011114","disciplinary_AND_institutional","","http://icgem.gfz-potsdam.de/home","GGOS ICGEM","3 Natural Sciences_AND_315 Geophysics and Geodesy_AND_31502 Geodesy, Photogrammetry, Remote Sensing, Geoinformatics, Cartogaphy_AND_34 Geosciences (including Geography)","dataProvider","other","restricted","restricted","Data policy_AND_Grundsätze zum Umgang mit Forschungsdaten","GGOS is the Global Geodetic Observing System of the International Association of Geodesy (IAG). It provides observations of the three fundamental geodetic observables and their variations, that is, the Earth's shape, the Earth's gravity field and the Earth's rotational motion. GGOS integrates different geodetic techniques, different models, different approaches in order to ensure a long-term, precise monitoring of the geodetic observables in agreement with the Integrated Global Observing Strategy (IGOS). GGOS provides the observational basis to maintain a stable, accurate and global reference frame and in this function is crucial for all Earth observation and many practical applications."
"r3d100011115","disciplinary_AND_institutional","","http://isdc-old.gfz-potsdam.de/index.php?module=pagesetter&func=viewpub&tid=1&pid=46","GPS-PDR ISDC","3 Natural Sciences_AND_315 Geophysics and Geodesy_AND_31502 Geodesy, Photogrammetry, Remote Sensing, Geoinformatics, Cartogaphy_AND_34 Geosciences (including Geography)","dataProvider","Copyrights_AND_other","restricted","restricted","Grundsätze zum Umgang mit Forschungsdaten_AND_How to get data","<<<<< -----  !!!   The data is in the phase of migration to another system. Therefore the  repository is no longer available. This record is out-dated.; 2020-10-06   !!!  -----    >>>>>   Due to the changes at the individual IGS analysis centers during these years the resulting time series of global geodetic parameters are inhomogeneous and inconsistent. A geophysical interpretation of these long series and the realization of a high-accuracy global reference frame are therefore difficult and questionable. The GPS reprocessing project GPS-PDR (Potsdam Dresden Reprocessing), initiated by TU München and TU Dresden and continued by GFZ Potsdam and TU Dresden, provides selected products of a homogeneously reprocessed global GPS network such as GPS satellite orbits and Earth rotation parameters."
"r3d100011116","disciplinary","","http://icgem.gfz-potsdam.de/home","ICGEM","3 Natural Sciences_AND_315 Geophysics and Geodesy_AND_31502 Geodesy, Photogrammetry, Remote Sensing, Geoinformatics, Cartogaphy_AND_34 Geosciences (including Geography)","dataProvider","CC_AND_other","open","open","Guidelines on Research Data at the GFZ German Research Centre for Geosciences","The International Center for Global Earth Models collects and distributes historical and actual global gravity
field models of the Earth and offers calculation service for derived quantities. In particular the tasks include:  collecting and archiving of all existing global gravity field models, web interface for getting access to global gravity field models, web based visualization of the gravity field models their differences and their time variation, web based service for calculating different functionals of the gravity field models, web site for tutorials on spherical harmonics and the theory of the calculation service. As new service since 2016, ICGEM is providing a Digital Object Identifier (DOI) for the data set of the model (the coefficients)."
"r3d100011117","disciplinary_AND_institutional","","https://www.gfz-potsdam.de/sektion/geodaetische-weltraumverfahren/projekte/terrasar-x-ro/","TerraSAR-X TOR","3 Natural Sciences_AND_315 Geophysics and Geodesy_AND_31502 Geodesy, Photogrammetry, Remote Sensing, Geoinformatics, Cartogaphy_AND_34 Geosciences (including Geography)","dataProvider","Copyrights","restricted","restricted","Grundsätze zum Umgang mit Forschungsdaten","TerraSAR-X is a German satellite for Earth Observation, which was launched on July 14, 2007. The mission duration was foreseen to be 5 years. TerraSAR-X carries an innovative high resolution x-band sensor for imaging with resolution up to 1 m.
TerraSAR-X carries as secondary payload an IGOR GPS receiver with GPS RO capability. GFZ provided the IGOR and is responsible for the related TOR experiment (Tracking, Occultation and Ranging). TerraSAR-X provides continuously atmospheric GPS data in near-real time. These data from GFZ are continuously assimilated in parallel with those from GRACE-A by the world-leading weather centers to improve their global forecasts. TerraSAR-X, together with TanDEM-X also forms a twin-satellite constellation for atmosphere sounding and generates an unique data set for the evaluation of the accuracy of the GPS-RO technique."
"r3d100011118","disciplinary_AND_institutional","","http://isdc-old.gfz-potsdam.de/index.php?module=pagesetter&func=viewpub&tid=1&pid=21#tandemX","TanDEM-X ISDC","3 Natural Sciences_AND_315 Geophysics and Geodesy_AND_31502 Geodesy, Photogrammetry, Remote Sensing, Geoinformatics, Cartogaphy_AND_34 Geosciences (including Geography)","dataProvider","Copyrights_AND_other","restricted","restricted","Guidelines on Research Data at the GFZ German Research Centre for Geosciences","TanDEM-X (TerraSAR-X add-on for Digital Elevation Measurement) is the first bistatic SAR mission in space. TanDEM-X and its twin satellite TerraSAR-X are flying in a closely controlled formation with typical distances between 250 and 500 meters. Primary mission objective is the generation of a consistent global digital elevation model with few meter level height accuracy. Beyond that, GFZ equipped TanDEM-X with a geodetic grade GPS receiver for precise baseline determination and for radio occultation measurements. TanDEM-X was launched on June 21, 2010 for a 5 year mission lifetime. The GPS radio occultation data of the German TanDEM-X satellite are analysed and globally distributed vertical atmospheric profiles (bending angles, refractivity, temperature, water vapor) are derived and provided for the international user community."
"r3d100011119","institutional","","https://ir.library.oregonstate.edu","ScholarsArchive@OSU","1 Humanities and Social Sciences_AND_2 Life Sciences_AND_3 Natural Sciences_AND_4 Engineering Sciences","dataProvider","CC_AND_other","open","embargoed_AND_open_AND_restricted","Open Access Policy_AND_ScholarsArchive@OSU Policy","ScholarsArchive@OSU is Oregon State University's digital service for gathering, indexing, making available and storing the scholarly work of the Oregon State University community. It also includes materials from outside the institution in support of the university's land, sun, sea and space grant missions and other research interests."
"r3d100011121","disciplinary_AND_institutional","","https://open.library.ubc.ca/cIRcle/collections/birs","Banff International Research Station for Mathematical Innovation and Discovery","3 Natural Sciences_AND_312 Mathematics_AND_33 Mathematics_AND_4 Engineering Sciences_AND_409 Computer Science_AND_44 Computer Science, Electrical and System Engineering","dataProvider","CC_AND_Copyrights","open","embargoed_AND_open","Policies_AND_UBC Open Access Position Statement_AND_cIRcle Non-Exclusive Distribution License","cIRcle is an open access digital repository for published and unpublished material created by the UBC community and its partners. In BIRS there are thousands of mathematics videos, which are primary research data. Our repository is the largest source of mathematics data with more than 10TB of primary research by the best mathematicians in the world, coming from more than 600 institutions."
"r3d100011122","disciplinary","","http://hustedt.awi.de/default.aspx#ViewID=Home","Hustedt Diatom Collection Database","2 Life Sciences_AND_21 Biology_AND_3 Natural Sciences_AND_313 Atmospheric Science and Oceanography_AND_31302 Oceanography_AND_314 Geology and Palaeontology_AND_318 Water Research_AND_34 Geosciences (including Geography)","dataProvider","CC_AND_Copyrights","open","restricted","Terms and Conditions of Use","Since 2003, data concerning material, slides and taxa, existing within the Friedrich Hustedt Diatom centre, are being entered in a database. In 2014, all data from the initial collection database have been transferred into a new system using the EarthCape platform. The web interface of this new system is now on-line but is incomplete.
The database stores information on all specimens in the collection, named by Hustedt or deposited later by other workers, with the literature-, material- and slide-information. Taxon names have been entered as they appear on the slides or on a sheet in a slidebox, although in some cases, recently proposed names are given under “comments”. 
The database also has a complete entry of all of the publications held in the library of the centre, now more than 8,000."
"r3d100011123","disciplinary","","http://georem.mpch-mainz.gwdg.de/","GeoReM","2 Life Sciences_AND_21 Biology_AND_3 Natural Sciences_AND_31 Chemistry_AND_316 Geochemistry, Mineralogy and Crystallography_AND_34 Geosciences (including Geography)","dataProvider","Copyrights","open","open","","GeoReM is a Max Planck Institute database for reference materials of geological and environmental interest, such as rock powders, synthetic and natural glasses as well as mineral, isotopic, biological, river water and seawater reference materials. GeoReM contains published analytical data and compilation values (major and trace element concentrations and mass fractions, radiogenic and stable isotope ratios). GeoReM contains all important metadata about the analytical values such as uncertainty, analytical method and laboratory. Sample information and references are also included.  GeoReM complements the three earthchem databases: GEOROC, NAVDAT and PETDB."
"r3d100011124","disciplinary","","http://mentha.uniroma2.it/","mentha","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20103 Cell Biology_AND_20105 General Genetics_AND_21 Biology","dataProvider_AND_serviceProvider","Public Domain","open","open","IMEx Curation Rules","mentha archives evidence collected from different sources and presents these data in a complete and comprehensive way. Its data comes from manually curated protein-protein interaction databases that have adhered to the IMEx consortium. The aggregated data forms an interactome which includes many organisms. mentha is a resource that offers a series of tools to analyse selected proteins in the context of a network of interactions. Protein interaction databases archive protein-protein interaction (PPI) information from published articles. However, no database alone has sufficient literature coverage to offer a complete resource to investigate ""the interactome"".
mentha's approach generates every week a consistent interactome (graph). Most importantly, the procedure assigns to each interaction a reliability score that takes into account all the supporting evidence. mentha offers eight interactomes (Homo sapiens, Arabidopsis thaliana, Caenorhabditis elegans, Drosophila melanogaster, Escherichia coli K12, Mus musculus, Rattus norvegicus, Saccharomyces cerevisiae) plus a global network that comprises every organism, including those not mentioned. The website and the graphical application are designed to make the data stored in mentha accessible and analysable to all users. Source databases are:  MINT, IntAct, DIP, MatrixDB and BioGRID."
"r3d100011125","disciplinary","","https://www.science3d.org/","Science3D","2 Life Sciences_AND_205 Medicine_AND_20531 Radiation Oncology and Radiobiology_AND_22 Medicine_AND_3 Natural Sciences_AND_308 Optics, Quantum Optics and Physics of Atoms, Molecules and Plasmas_AND_32 Physics","dataProvider","","open","open","Impressum_AND_Open Science in the Helmholtz Association","----<<<<   This repository is no longer available. This record is out-dated !!!!!    >>>>> -----     Science3D is an Open Access project to archive and curate scientific data and make them available to everyone interested in scientific endeavours. Science3D focusses mainly on 3D tomography data from biological samples, simply because theses object make it comparably easy to understand the concepts and techniques.
The data come primarily from the imaging beamlines of the Helmholtz Center Geesthacht (HZG), which make use of the uniquely bright and coherent X-rays of the Petra3 synchrotron. Petra3 - like many other photon and neutron sources in Europe and World-wide - is a fantastic instrument to investigate the microscopic detail of matter and organisms. The experiments at photon science beamlines hence provide unique insights into all kind of scientific fields, ranging from medical applications to plasma physics. The success of these experiments demands enormous efforts of the scientists and quite some investments"
"r3d100011126","disciplinary","","https://www.idigbio.org/","Integrated Digitized Biocollections","2 Life Sciences_AND_21 Biology","dataProvider","CC_AND_Public Domain_AND_other","open","open","iDigBio Intellectual Property Policy_AND_iDigBio Terms of Use Policy","The National Resource for Advancing Digitization of Biodiversity Collections (ADBC) funded by the National Science Foundation. Through ADBC, data and images for millions of biological specimens are being made available in electronic format for the research community, government agencies, students, educators, and the general public"
"r3d100011128","disciplinary","","https://nvs.landcareresearch.co.nz/","National Vegetation Survey Databank","2 Life Sciences_AND_202 Plant Sciences_AND_21 Biology_AND_3 Natural Sciences_AND_317 Geography_AND_34 Geosciences (including Geography)","dataProvider","Copyrights","open","open_AND_restricted","Terms of Use","The National Vegetation Survey (NVS) Databank is a physical archive and electronic databank containing records of over 109,000 vegetation survey plots - including data from over 25,000 permanent plots in New Zealand. The data can be explored online and requested for download. The NVS Databank provides data spanning more than 60 years of indigenous and exotic plant plot records from throughout New Zealand&apos;s terrestrial ecosystems. The physical archive includes plot sheets, maps, and photographs from many years of vegetation surveys. Purpose-built software for entering, validating and summarising data is available. NVS is accorded the status of a Nationally Significant database and upkeep and maintenance is supported by Core funding for Crown Research Institutes from the NZ Ministry of Business, Innovation and Employment."
"r3d100011129","disciplinary","","","Nanomaterial Registry","3 Natural Sciences_AND_301 Molecular Chemistry_AND_30102 Organic Molecular Chemistry_AND_31 Chemistry_AND_32 Physics_AND_4 Engineering Sciences_AND_406 Materials Science_AND_43 Materials Science and Engineering","dataProvider","","open","open","",">>>!!!<<< the repository is offline >>>!!!<<< The data is included in: https://nanohub.org/groups/nanomaterialregistry


The Nanomaterial Registry is a publicly available repository for curated research data on nanomaterials, including their physico-chemical characteristics and their interactions with biological and environmental systems."
"r3d100011130","institutional","","http://edal.ipk-gatersleben.de/","e!DAL - electronic Data Archive Library","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_202 Plant Sciences_AND_20207 Plant Genetics_AND_21 Biology","serviceProvider","CC","open","open","","e!DAL stands for electronic Data Archive Library. It is a lightweight open source software software framework for publishing and sharing research data. e!DAL was developed based on experiences coming from decades of research data management and has grown towards being a general data archiving and publication infrastructure [https://doi.org/10.1186/1471-2105-15-214]. First research data repository is ""Plant Genomics and Phenomics Research Data Repository"" [https://doi.org/10.1093/database/baw033]."
"r3d100011131","disciplinary","","http://psidonline.isr.umich.edu/","Panel Study on Income Dynamics","1 Humanities and Social Sciences_AND_110 Psychology_AND_111 Social Sciences_AND_112 Economics_AND_12 Social and Behavioural Sciences_AND_3 Natural Sciences_AND_317 Geography_AND_31702 Human Geography_AND_34 Geosciences (including Geography)","dataProvider","other","open","restricted","Conditions of use","A national study on socioeconomics and family health over lifetimes and across generations funded by National Science Foundation (NSF). It is the longest running longitudinal household survey in the world, started in 1968 with a nationally representative sample of over 18,000 individuals living in 5,000 families in the United States. It is recognizing the importance of the socioeconomic data, available on this website without cost to researchers and analysts."
"r3d100011132","institutional","","http://openarchive.tk.mta.hu/","Social Scientific Resarch Documentation Centre Repository","1 Humanities and Social Sciences_AND_111 Social Sciences_AND_11101 Sociological Theory_AND_11104 Political Science_AND_12 Social and Behavioural Sciences_AND_2 Life Sciences_AND_22 Medicine","dataProvider_AND_serviceProvider","other","open","open_AND_restricted","Repository Policies","The Research Documentation Centre of the Centre for Social Sciences at the Hungarian Academy of Sciences provides information on and access to research conducted at the Centre. The metadata and many of the documents of the Research Documentation Centre (RDC) are available to all visitors. External researchers may ask for access to restricted collections"
"r3d100011135","disciplinary","","https://international.ipums.org/international/","Integrated Public Use Microdata Series - International","1 Humanities and Social Sciences_AND_111 Social Sciences_AND_112 Economics_AND_12 Social and Behavioural Sciences_AND_3 Natural Sciences_AND_317 Geography_AND_31702 Human Geography_AND_34 Geosciences (including Geography)","dataProvider","other","open","open_AND_restricted","","IPUMS is the world&apos;s largest accessible collection of individual-level data on population, and is a collaboration of over 100 national statistical agencies."
